iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
44400	-0.606071	-0.502513	-1.37885	-1.42456	-1.46875	0.299207	0.984108	0.473573	0.814466	0.907725	1.60395	1.75803	1.25395	-0.449246	-1.37302	-0.155127	0.427366	-0.342764	-0.651572	0.252283	-0.48012	-0.344927	1.00012	-1.86925	0.225994	1.8207	-1.18697	0.415912	0.20551	-0.801582	0.826261	-1.75173	0.24222	1.81096	-0.234369	0.21935	-0.111082	-0.496631	0.897133	1.30685	1.31544	0.975867	-0.287298	0.0919311	0.131442	0.117197	0.231332	-1.2611	0.652343	-0.995025	1.49488	-1.26417	0.604661	0.338775	-0.428464	-1.17205	0.6389	-1.08624	0.722558	-1.58917	-0.983236	-0.0624987	0.625273	1.53906	0.144243	-0.833039	0.0474386	0.824739	1.97405	1.93728	0.794257	0.223765	-0.260546	0.81666	1.56199	1.34809	0.490749	0.640781	1.02936	0.403236	1.92311	-0.496787	0.22791	0.122017	0.934974	0.51689	-0.290666	0.433685	-1.05517	0.618875	-0.787375	-1.09762	0.424465	-1.234578e+002	-1.277934e+003	-1.401392e+003
44450	-0.67558	-0.381635	-1.34088	-1.60688	-1.5939	0.326238	1.27276	0.507358	0.291328	0.884534	1.61423	1.92253	1.19436	-0.330136	-1.81559	0.210468	0.248491	0.379551	-0.511209	0.345652	-0.906059	0.802668	1.0253	-1.32386	1.01483	0.992665	0.28401	0.476061	0.392401	-0.275557	-0.17079	-2.82672	-0.099561	1.85537	-1.23831	0.0819457	-0.748546	-0.253883	0.551779	0.0686122	1.63459	1.91533	-0.489899	0.653825	0.322233	-0.506431	0.496211	-1.16879	0.744574	-0.0301843	1.05887	-1.02352	0.668857	-0.684223	0.720052	1.98259	2.19587	-0.777128	0.791167	-1.56835	-0.846503	0.728836	0.658277	1.59378	-0.706767	-0.0235634	0.132842	0.937624	1.93844	-1.2082	1.45401	0.11762	-0.0561045	1.24529	0.583386	-0.179464	0.243676	0.78755	1.64453	-0.826944	1.30359	-0.843518	0.308267	0.703954	-0.928018	1.37501	-0.34673	0.870008	-0.395619	0.635213	-1.0783	-0.319948	0.607811	-1.283254e+002	-1.277232e+003	-1.405557e+003
44500	-0.711546	0.0861225	-1.4004	-1.83378	-1.61485	0.354931	1.15014	0.42298	0.536937	0.720655	1.64523	1.83235	1.23391	-0.646726	-1.70987	0.740225	0.988341	0.515832	-0.44023	-0.114262	-0.596619	0.246641	1.3964	-0.982092	-0.0844836	0.729961	-0.213965	0.216434	0.512361	-0.637493	-0.574666	-1.82779	0.524006	1.69114	-1.49574	0.408702	-1.03913	-0.563078	0.457359	0.236157	2.88371	1.73567	-1.01713	0.414215	-0.452828	0.145047	1.09683	-1.48428	0.796844	-1.15624	2.32277	-0.574495	0.749508	-0.595527	0.748377	2.24663	0.679846	-1.05274	0.796649	-2.21309	0.230791	0.503202	0.986628	1.10908	0.0708193	-0.637448	0.953759	0.763735	2.00134	0.939474	1.25848	0.11072	0.276754	0.874002	0.115697	0.00986363	0.111618	0.767445	1.73811	1.40441	1.14651	-0.270756	0.689154	0.240171	0.717198	-0.434595	0.330308	0.225468	-0.742251	-0.134937	-0.489324	-0.620216	0.70532	-1.293061e+002	-1.280362e+003	-1.409668e+003
44550	-0.654282	0.00288286	-1.35034	-1.76348	-1.53783	0.346222	1.24421	0.428303	0.546024	0.649203	1.63171	1.96726	1.2433	-1.04635	-1.60785	0.43708	1.13655	0.0463136	-1.29413	-0.486827	1.28814	-0.188208	1.36023	-1.08698	0.762161	-0.0319126	-0.99047	0.400677	0.82301	0.382579	-0.971791	-1.86365	0.701276	1.4132	-0.33631	0.802773	-0.324297	-0.306311	0.724141	1.6869	1.43129	2.16239	-0.541306	-0.0762786	0.562273	0.599483	0.328257	-1.76631	1.03986	0.295511	-0.167939	-0.142558	0.892001	-0.0813341	0.129633	-1.23784	1.19534	-1.07872	1.20778	-1.86214	-1.5216	0.458873	1.04139	1.40029	-0.165323	-0.871954	0.710111	1.04932	1.51695	-0.755086	1.64304	0.408061	-0.496382	0.731193	0.0106445	0.83289	-0.545478	1.15368	1.31089	0.223742	1.79198	-0.899145	0.643626	0.193347	-0.382666	-0.0436989	0.221803	0.421626	-0.403566	1.00128	-1.69048	-0.459617	0.670628	-1.271663e+002	-1.283873e+003	-1.411040e+003
44600	-0.631448	-0.222785	-1.25355	-1.55929	-1.28226	0.336825	1.39003	0.386897	0.581772	0.728941	1.55124	1.78256	1.30273	-0.305896	-1.39777	-0.581677	0.183641	0.289143	-0.839089	-0.506926	1.24669	0.271525	0.834774	-1.39507	-0.0864488	0.164709	0.090854	-0.147224	0.243058	-0.82607	-0.84954	-1.44161	0.283334	1.60051	1.07879	-0.00754365	0.713438	-0.749116	1.28585	-0.287877	0.102949	1.17777	-0.752927	0.436122	0.948	0.287679	0.2502	-2.3328	1.0774	-0.369031	0.283469	-1.23479	0.611463	-0.820341	0.59449	1.12011	0.692137	-1.17406	0.972859	-1.97577	-0.297325	-0.723657	0.626501	1.4851	-0.59558	-0.541026	0.48443	0.780337	1.59736	0.402983	1.39405	-0.535721	-0.180122	1.10044	0.106536	-0.239133	0.392547	0.0318323	1.57849	0.358015	1.07107	-0.897267	0.127395	-0.135648	0.649595	2.05854	-0.215609	0.206033	-0.875818	-0.365584	-0.455581	-0.622195	0.370447	-1.199243e+002	-1.289635e+003	-1.409560e+003
44650	-0.720073	-0.259397	-1.13975	-1.57437	-1.45816	0.398654	0.877269	0.538331	0.308929	0.675079	1.52261	1.83158	1.29654	-0.21869	-1.50923	-1.78631	0.133995	0.392449	-0.890123	0.606603	-0.250628	-0.566254	1.23963	-1.20039	1.08128	-0.0611469	0.243824	0.539857	0.300876	-1.17972	-0.0172494	-2.24925	0.31355	1.48358	-1.37335	0.105915	0.40089	-0.565545	1.16818	-0.0584405	0.118823	2.26768	-0.821473	-0.0963814	-0.091036	0.657045	0.960332	-1.33829	0.438393	-0.566623	0.672396	-0.930529	0.654413	0.351484	-0.259989	-1.8164	0.500585	-0.766578	0.98557	-2.99155	-0.0991492	-0.300157	0.994278	0.860126	-0.27192	0.463637	0.344635	0.975059	1.44409	0.962341	1.83851	-0.0740814	-0.376841	0.822155	-0.43729	0.270252	1.27843	0.652996	1.18747	1.24687	0.943765	-0.591621	0.409835	0.268907	-0.727503	-0.257052	-0.416385	-0.08396	-0.876263	-0.801132	0.511147	-1.65576	0.21993	-1.242477e+002	-1.294259e+003	-1.418507e+003
44700	-0.501157	-0.757018	-1.1611	-1.74916	-1.25864	0.322829	1.12222	0.611339	0.748743	0.753943	1.44497	1.72168	1.30831	-0.599685	-0.660605	-1.72746	1.03951	-0.231365	-1.53605	-0.30688	0.973096	0.250927	0.770476	-1.97308	1.64021	1.0942	-0.218084	-0.112818	-0.00776365	-0.774354	0.594328	-1.81368	-0.251141	1.41345	0.483879	-0.662055	0.135747	-0.720886	0.354415	-0.330023	1.53043	1.72197	-0.907769	-0.183212	0.929288	-1.06944	0.237887	-1.42502	0.396556	0.942561	0.0123026	-0.433269	0.550276	-0.354459	1.01606	-0.54251	0.64157	-1.21901	0.711163	-1.42841	-1.30191	0.317859	0.483868	0.850353	-0.102014	0.0663113	0.27172	0.679277	1.45535	0.719391	-0.19865	-0.18242	-0.632155	0.25775	2.10389	-0.255652	0.0528467	0.141969	1.12143	0.174668	0.860967	0.0733405	0.104722	-0.10801	0.45472	0.407744	-0.120787	0.206405	-0.873074	-1.0381	0.795621	-0.799443	0.0769351	-1.183971e+002	-1.282865e+003	-1.401262e+003
44750	-0.599348	-0.890026	-1.26276	-1.70553	-1.30318	0.367935	0.873826	0.714604	0.420801	0.719072	1.51067	1.75569	1.2702	-0.0342447	-0.0391464	-1.37352	0.527391	0.00289437	-0.504335	0.509718	-0.383725	0.573752	0.902429	-1.23407	1.13065	-0.264865	0.00516246	-0.105931	-0.129052	1.15537	-0.629333	-2.5738	0.26299	1.16072	0.272973	-0.322013	0.0410884	-0.0735394	0.348706	0.909664	1.04558	2.06821	-0.958317	-0.00542291	-0.0530999	0.0880013	1.47422	-2.09872	0.36349	0.21178	0.203408	-0.339886	0.33164	-0.520417	0.813801	-0.669513	0.235296	-1.05638	0.785351	-1.66922	-0.964902	-0.119485	0.788885	1.28712	1.0385	-0.806066	0.426657	0.897878	1.41711	1.37222	1.39877	0.550872	-0.491244	1.39333	-0.0932542	-0.54617	0.0413651	0.571648	1.35478	1.58105	0.460014	-0.309044	0.338763	0.284961	1.57199	0.408545	0.235149	0.696762	-0.968557	-0.51502	0.678167	-0.882598	0.382466	-1.194802e+002	-1.290138e+003	-1.409618e+003
44800	-0.534591	-1.0311	-1.14108	-1.63701	-1.20042	0.368785	0.392523	0.611979	0.401889	0.625435	1.66261	1.69896	1.28861	-1.35442	0.684415	-0.740739	0.938429	-0.179277	-1.01563	0.55026	-0.231066	0.135451	0.708638	-1.30297	2.11085	0.346024	-0.684809	0.357219	-0.396444	1.00488	0.526043	-1.82298	-0.0343081	0.726768	-1.1668	0.023784	-0.80148	-0.637346	1.06759	0.955695	-0.000887402	1.65561	-0.715263	-0.21991	0.0201175	0.662934	-0.244804	-2.34316	-0.151292	0.294706	1.56989	-1.33575	0.290033	0.209958	-0.119925	-1.48507	1.34414	-1.51704	0.624399	-3.76897	-0.706691	0.0198254	0.956007	0.91688	0.833545	-0.356589	0.200429	0.620039	1.27435	0.202545	1.88842	1.26534	-0.501301	0.0947907	1.22848	0.198778	-0.245545	0.0925693	1.27637	0.130762	1.01358	-1.18518	0.232357	-0.239832	-0.384076	0.802855	0.462185	-0.136801	-1.35505	-0.948791	1.09883	-0.843684	0.197702	-1.268937e+002	-1.301149e+003	-1.428042e+003
44850	-0.517302	-0.933536	-1.03397	-1.55814	-1.27871	0.367541	0.721862	0.31393	0.388999	0.539172	1.58282	1.79277	1.27527	-1.39452	-0.383525	-1.0004	0.256864	-0.242068	-0.365124	0.362075	-1.62215	-0.457871	1.43369	-1.68963	0.956166	0.937873	-0.672719	-0.0976459	0.0265081	-0.0595444	-1.20788	-1.3601	0.271779	1.0847	-1.38469	0.0782066	-0.0629657	-1.14465	0.132465	0.545388	1.51474	1.33633	-1.00883	-0.367332	0.215638	0.313677	-0.144755	-2.62975	0.646527	0.238686	-1.25198	-0.97549	0.973848	-0.633209	-0.491423	0.0831047	0.48629	-1.42776	0.281932	-2.86118	-0.608354	0.389653	0.927407	0.639456	0.821417	-0.729498	0.564882	0.737009	1.33901	-0.755006	1.17005	0.0329699	-0.930235	0.637388	-0.224333	-0.725475	-0.862338	0.676182	1.20139	0.0445552	0.180864	-0.350734	0.377392	0.118283	1.08434	-0.296055	-1.04416	0.346543	-1.00407	-0.690954	0.387604	-1.28447	0.160485	-1.209165e+002	-1.282048e+003	-1.402965e+003
44900	-0.52302	-1.12867	-1.00231	-1.76183	-1.35386	0.400076	0.649617	0.396705	0.220151	0.520658	1.50218	2.02681	1.30425	-1.15474	-0.280396	-1.31571	0.956023	0.131957	-0.79384	0.27269	0.218625	1.60615	1.46011	-1.58014	1.08648	-0.718451	0.583027	0.20995	0.320371	-1.58991	-0.172898	0.674407	1.0979	0.778367	0.196632	0.317854	0.549199	-0.416916	0.691125	0.749415	0.303039	1.54282	-1.05168	-0.407181	1.27727	-0.286058	2.10638	-2.03857	0.484824	-0.0183796	-0.571925	-0.908639	0.314383	-0.924052	0.4612	-0.409122	0.0605286	-1.88624	0.440821	-2.64719	-0.0722829	0.458563	0.992079	1.01916	-0.369566	-0.905741	2.14396	1.25673	0.781155	-1.14153	1.54198	0.360775	-0.456682	0.231656	0.320896	-0.216999	0.641441	0.462942	1.02887	1.41483	-0.223685	-0.698887	0.410243	0.0614931	0.11634	1.62978	0.440657	0.404123	-1.3242	1.13463	-0.632628	-0.331369	0.475483	-1.241408e+002	-1.305709e+003	-1.429850e+003
44950	-0.499723	-1.11954	-0.724553	-1.64142	-1.19842	0.387551	0.710994	0.616278	0.508107	0.57532	1.56238	1.79567	1.26645	-1.38307	0.504257	-1.40287	1.02225	-0.527503	-0.628148	0.301699	-0.672262	0.294472	1.03397	-1.33451	0.535861	-0.380561	-0.970701	-0.911382	0.136422	-2.56977	0.5723	-1.90143	-0.217217	0.842827	0.0109151	0.104081	-0.84426	-0.609962	0.110542	0.542144	1.14082	2.09178	-1.33451	-0.263167	0.659187	-0.282808	-0.0802346	-1.90122	0.014224	0.362689	0.428149	-0.695979	0.609068	-0.271908	0.0832114	-1.43677	0.951941	-1.6763	0.221844	-2.27464	-0.599985	0.572356	0.573611	0.65537	0.579534	-1.3056	0.155967	0.708835	0.911406	1.76809	0.818145	0.685233	-0.70749	0.952229	-1.79981	-0.414608	0.114567	0.426038	1.07713	-1.29839	0.457903	-0.391631	0.259787	-0.212871	0.956122	-0.749261	-0.0857241	-0.266483	-1.05632	-0.0335251	-0.437996	-1.27004	-0.22621	-1.228864e+002	-1.295550e+003	-1.418437e+003
45000	-0.53161	-1.05996	-0.856703	-1.56474	-1.29462	0.252748	0.595737	0.780154	0.329349	0.499778	1.51143	1.78398	1.2818	-2.14137	-0.20354	-0.815492	1.62207	-0.485061	-1.43096	1.48495	-0.69847	-0.876718	1.34181	-2.26823	0.0597165	1.4084	-0.969788	0.412752	0.745137	-1.40897	-0.662053	-2.20363	0.724705	1.38694	-2.17811	0.314557	-0.373511	-1.22857	0.336457	0.345044	0.996312	1.25342	-1.23357	-0.331245	0.416812	-0.0859528	-0.144277	-2.74904	0.784519	-0.0346642	-0.233906	-0.434316	0.840542	0.264	0.128561	-1.27199	0.614745	-1.95214	0.837548	-2.66203	-1.30914	-0.0516776	0.758495	1.35176	0.545643	-0.883427	-0.00852555	0.718428	1.83428	0.0795456	0.118726	0.209204	-0.553562	0.344916	0.134492	0.866478	-1.49683	0.528695	0.95093	2.14789	0.874983	-0.71497	0.40054	-0.183966	0.58587	-0.147063	0.0435042	0.390801	-1.36016	-0.138245	-0.623602	-0.782081	0.492492	-1.331755e+002	-1.282849e+003	-1.416025e+003
45050	-0.543254	-1.15115	-0.918392	-1.70483	-1.27445	0.25184	0.8003	0.565857	0.457143	0.738621	1.55033	1.70826	1.22087	-1.5268	-1.58601	0.153507	1.21633	-0.198034	-1.03685	0.911746	-1.08134	0.290236	0.986087	-1.64453	0.0189748	0.967206	0.29464	0.284364	-0.620904	0.650407	-0.275379	-2.04617	0.143975	1.86738	-0.345046	-0.830306	0.308665	-0.973786	0.363187	1.23576	1.17875	1.07249	-1.03226	0.908557	-0.381624	-0.655914	1.19526	-2.3349	0.574621	0.334671	0.232885	-1.1323	0.442234	-1.12763	0.0719361	0.053043	0.875552	-1.30689	1.11228	-2.09968	-1.56835	0.463741	0.686795	1.7754	-0.89779	-0.552733	1.22134	0.616639	1.83131	0.496393	1.18916	1.11777	-0.740401	0.817089	0.233384	-0.486432	0.83286	0.358628	1.8934	1.40879	-0.338146	-0.331828	0.00322774	-0.578518	1.38888	0.629735	0.490793	0.186075	-2.09926	-0.105119	0.282959	-0.51729	0.114914	-1.283742e+002	-1.276505e+003	-1.404879e+003
45100	-0.509746	-1.00525	-1.00961	-1.58664	-1.07891	0.28653	1.22177	0.28623	0.438092	0.97126	1.58486	1.8127	1.28675	-1.13392	-1.25095	0.481302	0.590449	-0.237747	-1.28139	0.709609	-2.21403	-0.494661	0.527709	-2.65961	0.521489	-0.0307416	0.389708	-0.0759813	-0.718742	0.0267286	-0.683084	-1.87365	-0.170689	1.05606	0.398297	-0.75039	-0.935349	-0.944502	0.269881	0.762218	0.587254	1.82363	-0.826814	-0.171688	1.4441	-0.816711	0.10265	-1.37354	0.4261	-0.356842	1.91945	-1.9306	0.368914	-1.24794	1.36685	-0.639533	0.491968	-1.07967	0.592575	-1.38849	-1.03453	0.0376923	0.328389	1.06312	0.235329	-1.66619	-0.408906	0.363677	1.75577	2.05989	1.32854	0.284906	-0.433357	0.79563	0.0381901	-1.3344	-0.411623	0.0217913	1.24844	-0.0435346	0.849714	-0.466824	-0.0519267	-0.387754	1.04835	2.21585	-0.411888	0.0230343	-1.78885	0.0457046	0.159836	-1.05282	0.0922171	-1.301165e+002	-1.282995e+003	-1.413111e+003
45150	-0.441889	-1.60232	-1.07886	-1.78114	-1.06752	0.267653	1.1509	0.0539929	0.305232	0.999323	1.53833	1.81682	1.26866	-0.891891	-1.10653	0.638476	0.820705	-0.291155	-1.67503	0.790758	0.557042	0.891625	0.566678	-2.35396	1.18078	1.18233	-0.642065	-0.162892	-0.503695	2.32571	0.788161	-1.51417	0.0305658	1.22049	0.348314	-0.350136	1.06732	-0.664488	0.513389	0.670458	-1.2103	2.36592	-1.0543	-0.168467	0.453033	0.667014	0.545474	-1.56989	0.874514	-0.0287881	-0.950869	0.333101	0.0469444	-1.35433	0.265669	0.174092	1.12939	-1.34552	0.240537	-1.13764	0.522434	-0.208849	0.289402	0.903513	0.723102	1.13087	-0.0819685	0.263866	1.60516	0.816827	0.657478	0.276194	-0.378228	0.981826	0.740131	0.137171	1.4811	0.0862955	1.4658	0.380431	-0.18636	-0.0513143	0.000321379	0.373345	0.378206	-0.227321	1.76423	-0.0531722	-2.18787	0.250299	0.750687	-1.88618	-0.155218	-1.261220e+002	-1.295785e+003	-1.421907e+003
45200	-0.475387	-1.16796	-1.02891	-1.64483	-1.06589	0.292379	1.52425	0.301106	0.45524	0.869389	1.50933	1.87888	1.33843	-1.63581	-0.751376	0.425473	0.0706849	-0.372481	-0.999376	0.105309	0.257781	0.370199	0.620762	-2.26517	1.07074	0.0520849	-0.408248	-0.250667	-0.360084	0.155171	-0.0319239	-0.501256	0.13124	0.719061	0.0955879	0.732216	0.6426	-0.724961	0.228287	1.95948	0.179739	1.97003	-0.903656	-0.982128	0.230368	0.891673	0.213909	-1.84109	0.897942	-0.0712336	-0.047162	-1.28605	0.49497	-0.676104	0.397798	-1.53962	0.291038	-1.0809	0.409069	-0.843789	-1.61671	0.0241505	0.486519	0.428863	0.6933	-0.23775	0.265378	0.417473	1.54888	-1.40929	2.38988	-0.287795	-0.729487	0.375471	0.543015	-0.205171	0.320849	0.0676446	0.994113	-0.276299	1.37884	0.483758	-0.148236	-0.559622	0.0220917	1.01589	-0.49412	-0.180752	-1.32717	-0.141713	0.213498	-0.766602	-0.0417613	-1.187756e+002	-1.292890e+003	-1.411666e+003
45250	-0.510592	-1.29671	-0.81614	-1.76748	-1.1814	0.303936	1.07009	0.243505	0.37013	0.60675	1.42505	1.88186	1.3402	-0.770361	-1.34606	-0.788034	1.08692	-0.130579	-1.25483	-0.252076	1.915	-0.439489	0.927136	-2.33333	0.625187	1.50786	1.30134	-0.426539	-0.163783	0.130502	-0.565942	-1.06912	-0.386926	1.58965	-0.490183	0.464069	0.301587	-1.31472	0.562462	0.431685	0.0569905	1.25644	-1.85417	0.0350985	0.581812	-2.87234	0.733707	-2.39618	0.0930042	0.813519	-0.192546	-1.35282	0.556125	-0.680552	-0.482991	-1.04627	1.87465	-1.69149	0.401709	-1.27729	-1.17007	1.08776	0.330362	0.456007	0.522541	1.07568	0.276734	0.753874	1.27484	-0.578282	-0.229944	0.505445	-0.725208	0.381488	0.0926899	1.20471	-0.620659	0.328962	1.53916	0.753103	0.243724	-0.361586	-0.213539	-0.845108	0.255177	0.365545	-0.744617	-0.0256626	-1.48163	-0.320058	1.08331	-1.06135	-0.041918	-1.276864e+002	-1.301349e+003	-1.429036e+003
45300	-0.517547	-0.8243	-1.11333	-1.86711	-1.164	0.309693	1.20133	0.1343	0.370479	0.621116	1.50444	1.80268	1.30336	-1.22053	-0.626258	-4.21068	1.38038	-0.233332	-1.05444	0.085138	-1.15904	-0.255884	0.948527	-1.60562	-0.165605	-0.0570427	0.0692254	-0.0119607	0.516829	-1.1371	-0.233324	-1.64539	-0.0404468	1.18154	1.87395	0.909951	0.177565	-1.11902	0.502236	0.808572	1.53877	2.43141	-1.49767	-0.474754	0.296303	1.49188	1.58848	-2.61824	0.425907	0.171227	-0.236769	1.00584	0.424004	-1.25663	0.425052	0.126559	0.663688	-1.11241	1.07247	-2.16713	-0.214841	0.862403	0.597534	0.285779	0.393716	0.543657	0.544001	0.453639	1.57555	0.424299	-0.0400574	0.737565	-0.857505	0.761553	1.15694	0.0599499	0.713954	0.470203	1.48589	-0.45924	-0.837568	0.847466	0.0455237	-0.0906122	0.0323378	-0.80299	1.10972	-0.110413	-1.44943	0.272739	-1.33727	-0.46768	-0.267269	-1.341955e+002	-1.290659e+003	-1.424854e+003
45350	-0.478486	-1.03732	-0.88883	-1.59674	-0.98123	0.335966	1.42995	0.310897	0.357354	0.562933	1.54112	1.83297	1.20989	-1.3809	-1.00502	-0.0917056	0.591354	-0.689309	-1.62826	-0.144787	2.0796	0.389138	0.631193	-1.79506	1.18371	0.535687	-0.747881	-0.198943	-0.528105	0.122045	-0.708227	-2.25987	-0.159477	0.860885	-0.431917	0.778471	0.3526	-1.04454	0.203185	0.505263	1.06178	2.11494	-1.60106	-0.24633	-0.146739	0.135533	0.624315	-2.87587	0.533053	-0.401451	1.1112	-0.71026	0.260428	-1.47534	0.960778	0.457017	0.0797507	-2.08104	1.09201	-2.37468	-1.04292	0.340302	0.195805	0.973817	-0.385872	-1.75123	-0.150927	-0.0474905	1.29752	3.22459	0.521974	-0.79944	-1.12141	0.579687	-0.409767	0.483261	0.442075	0.257021	1.28136	0.028229	-0.646117	-0.226048	-0.122428	-0.200115	-0.156198	-0.847312	0.35943	-0.185663	-1.63697	0.48036	-1.29363	-0.921756	-0.427153	-1.332235e+002	-1.281033e+003	-1.414257e+003
45400	-0.444906	-1.27252	-0.819328	-1.75949	-0.934896	0.339647	1.66771	0.566188	0.296153	0.740943	1.63853	1.9064	1.20057	-0.505241	-1.09332	0.0479507	1.24958	-0.775939	-0.952225	-0.20658	0.695888	-0.0792713	0.555528	-1.81129	2.16738	-0.023439	-0.149688	-0.109088	-0.248303	-0.200693	-0.430406	-3.21241	-0.390285	1.09261	-0.502621	-0.666315	0.706691	-1.3936	0.0179995	2.75269	1.53643	3.02848	-1.50695	-0.213676	1.27093	-1.73965	0.740087	-2.425	-0.124267	-0.0656136	1.34577	-0.761944	-0.0221524	-1.13135	1.1523	-1.0812	1.55944	-2.26863	1.06204	-2.07237	-0.444607	-0.36546	0.179402	0.993233	-0.508318	-0.69595	0.26997	0.171652	1.16819	0.126839	0.689088	0.984403	-0.687047	-0.00343236	1.72501	-0.151595	1.83007	-0.43473	0.4367	0.886393	1.43497	-0.847087	-0.363632	-0.17998	0.423651	1.1128	0.323335	-0.0397106	-1.48126	0.898293	-1.5315	-0.962775	-0.300954	-1.421853e+002	-1.272549e+003	-1.414734e+003
45450	-0.399464	-0.935588	-1.15372	-1.65358	-1.00165	0.297825	1.74454	0.171069	0.704838	0.858118	1.56416	1.83133	1.247	-0.607659	-0.983361	-3.0163	0.448059	-0.63442	-1.35306	-0.13949	1.00403	0.312132	0.557846	-1.9648	0.513803	0.0229866	-0.613703	-0.353843	-0.200564	-0.265455	-0.685009	-1.52244	-0.419958	1.12657	2.0803	-1.34393	-0.915835	-0.633731	0.254266	1.33251	0.769153	1.04196	-1.13428	-0.783952	1.02079	-0.738585	0.404322	-2.2081	0.255466	1.37256	-1.01068	-0.0958424	0.0619003	-0.998202	0.129994	-1.12665	1.16057	-1.63451	0.395821	-1.4088	-0.28298	0.192546	0.24114	0.450853	0.296456	-0.616193	0.274047	0.149019	1.13709	0.379801	1.04041	-0.0936473	-0.668635	0.522668	-0.114827	-0.789116	-0.636424	-0.0317738	1.21178	0.225405	0.86951	-0.549024	-0.346997	-0.232511	0.693157	0.337587	0.278582	-0.327109	-1.79486	0.148114	-1.47394	-0.793236	-0.177069	-1.250604e+002	-1.277787e+003	-1.402847e+003
45500	-0.449786	-0.665563	-1.16719	-1.71205	-1.15109	0.345602	1.60689	0.489566	0.361716	0.716357	1.69192	1.69922	1.24139	-1.42067	-0.434164	-0.335182	1.21959	-0.324082	-0.802153	-0.00525667	-0.418986	-0.140917	0.710468	-1.56822	0.839847	-0.418201	-0.289723	0.157625	-0.193444	-0.955734	1.33092	-2.65147	-0.0300103	0.835789	0.993222	0.511349	-0.10827	-0.580361	0.416755	2.20544	1.10283	3.0081	-1.30183	-0.0642595	0.514582	-0.757793	0.220371	-1.96587	0.0851795	-0.303641	0.801988	-1.27979	0.157275	-0.799418	-0.124759	0.477799	1.73799	-1.54902	0.490673	-1.616	-0.209361	-0.1226	0.298065	0.586802	0.357533	-1.11541	0.8534	0.142248	1.15723	0.347972	0.501644	-0.33158	-1.34671	0.319669	1.52172	-0.841801	0.609058	0.0660982	0.6338	-0.529325	1.24943	-0.285541	-0.269865	0.0501989	2.31763	1.26542	0.121822	0.0484298	-1.43948	0.215661	-0.665663	-0.917622	0.0957304	-1.281175e+002	-1.280303e+003	-1.408420e+003
