"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkmratio.1." "M_lnkuDfrac.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkmratio.1." "SD_lnkuDfrac.1." "GSD_don.1." "GSD_d3g.1." "GSD_d15g.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkmratio.1.1." "lnkuDfrac.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkmratio.1.2." "lnkuDfrac.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkmratio.1.3." "lnkuDfrac.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkmratio.1.4." "lnkuDfrac.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkmratio.1.5." "lnkuDfrac.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkmratio.1.6." "lnkuDfrac.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkmratio.1.7." "lnkuDfrac.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkmratio.1.8." "lnkuDfrac.1.8." "lnFgutabs.1.9." "lnkgutelim.1.9." "lnktot.1.9." "lnkmratio.1.9." "lnkuDfrac.1.9." "lnFgutabs.1.10." "lnkgutelim.1.10." "lnktot.1.10." "lnkmratio.1.10." "lnkuDfrac.1.10." "lnFgutabs.1.11." "lnkgutelim.1.11." "lnktot.1.11." "lnkmratio.1.11." "lnkuDfrac.1.11." "lnFgutabs.1.12." "lnkgutelim.1.12." "lnktot.1.12." "lnkmratio.1.12." "lnkuDfrac.1.12." "lnFgutabs.1.13." "lnkgutelim.1.13." "lnktot.1.13." "lnkmratio.1.13." "lnkuDfrac.1.13." "lnFgutabs.1.14." "lnkgutelim.1.14." "lnktot.1.14." "lnkmratio.1.14." "lnkuDfrac.1.14." "lnFgutabs.1.15." "lnkgutelim.1.15." "lnktot.1.15." "lnkmratio.1.15." "lnkuDfrac.1.15." "lnFgutabs.1.16." "lnkgutelim.1.16." "lnktot.1.16." "lnkmratio.1.16." "lnkuDfrac.1.16." "LnPrior" "LnData" "LnPosterior"
39650 -0.506894 -1.62982 -1.11379 -1.33982 -1.29191 0.355852 0.614209 0.642204 0.508714 0.642267 1.59147 1.89576 1.22374 -0.161088 -0.623509 -2.05154 0.364376 -0.548419 -0.851253 2.23363 -0.572737 0.0204567 1.18657 -1.34217 -0.641295 3.38454 -1.24156 0.106404 -0.184271 -0.846635 0.882951 -2.42632 -0.242937 1.19727 -0.935267 0.26506 -0.176602 -0.736553 0.872176 0.503283 0.372952 1.14879 -0.738713 -0.459797 1.02775 0.487252 -0.818723 -2.21788 -0.00527912 0.765659 1.28728 -1.71175 0.56988 -0.704922 0.0588112 1.38373 1.02477 -1.62087 0.925478 -3.09124 -0.476054 0.0647556 0.795548 1.29888 -0.669921 -1.02115 0.240224 0.77349 1.04449 1.01753 1.41818 -0.245949 -0.71568 0.244972 1.16601 0.552562 -1.14298 0.340907 1.19331 3.34436 -0.0194252 -0.818605 -0.143754 -0.05474 1.91673 -0.46724 0.299484 0.19196 -1.24403 1.1863 -0.0574308 -1.15982 0.251911 -139.7194 -1275.519 -1415.238
47100 -0.446189 -0.604179 -1.32115 -1.68655 -1.41844 0.432271 1.04009 0.304089 0.379329 0.372913 1.76827 2.14223 1.22496 -0.441729 -2.10329 0.663699 1.68891 0.339353 -1.28309 0.48295 0.209015 -0.578786 1.95022 -1.58087 0.673638 0.58282 -0.589082 0.447115 -0.0746514 -0.109521 -0.935276 -3.1509 0.0749364 0.91271 1.06527 0.79697 1.01883 -0.959724 0.19304 0.386613 1.20209 1.62195 -1.21175 -0.0872318 0.341114 -1.35712 0.994919 -2.62489 -0.115232 0.994163 0.417849 -1.8461 1.13774 -0.67828 1.16399 -0.847893 1.05523 -2.31747 -0.0307897 -1.73012 -0.54434 0.37165 1.48247 0.0412542 0.478866 -0.318622 0.0125652 1.2187 0.824269 -0.815182 2.04319 0.573973 -1.18415 0.293312 0.980318 -0.515615 -0.374758 1.00441 0.799451 1.10959 0.299612 -0.240171 0.682904 -0.226085 2.10393 0.0246107 0.739228 1.00376 -0.937325 0.297398 -0.955192 -1.10859 0.929057 -134.882 -1286.75 -1421.632
35650 -0.462447 -1.08855 -1.16701 -1.67491 -1.48294 0.350423 1.03523 0.624331 0.617756 0.597131 1.57426 1.82334 1.22534 -0.800023 -0.630712 -1.03892 1.10631 0.298929 -1.00075 0.320023 -0.306485 -0.122891 1.56855 -1.94954 0.291384 0.912897 -0.129099 0.526248 -0.105738 -0.98186 0.680258 -1.58747 -0.0885025 1.10359 0.00266114 -0.160813 -0.0896511 -0.347512 0.853231 0.191525 0.112572 2.11021 -0.754485 0.872227 0.770815 -1.44997 0.439415 -2.10349 0.146297 -0.150685 1.73523 -0.83946 0.94176 -0.956388 0.00349427 -0.148008 0.570966 -1.75389 0.435094 -1.50769 -1.14813 0.805249 0.856469 1.1142 -0.406815 -0.960883 0.900139 1.03628 1.23566 0.827587 1.76027 0.222459 -0.212874 0.364648 1.68649 -0.243004 -0.447932 0.824611 0.720377 0.227793 1.7293 0.508772 0.629008 -0.433825 2.15673 0.327073 0.271152 0.474021 -1.59652 -0.160307 0.805638 -1.08942 0.586067 -125.7766 -1273.591 -1399.367
34050 -0.631357 -0.860304 -1.10711 -1.62921 -1.31013 0.495761 1.00822 0.0915707 0.401977 0.454387 1.54414 1.78298 1.25799 0.178648 -2.22958 -0.308652 -0.218323 0.00906167 -0.663917 0.254729 -0.0501901 0.266555 1.51783 -1.1519 0.909233 -0.29226 -0.349917 0.0341395 0.112633 -0.35016 -0.248655 -2.94216 -0.0225528 0.960336 -0.335442 -0.879815 0.156759 -1.07195 0.578778 1.9317 -0.3808 1.74146 -1.33101 0.00547444 -0.210146 -0.118336 0.689816 -2.02131 0.407292 0.352415 0.179835 -0.97972 0.805364 -0.520937 0.0191854 0.409547 1.61122 -1.95943 0.240337 -1.52874 -1.37941 0.581291 1.26027 0.818441 -0.281499 -1.63683 0.342124 0.779887 1.09942 -0.306918 0.211202 0.370873 -0.507836 0.384878 0.150816 -0.00238016 -0.0251961 0.681882 0.971778 1.03393 1.24641 -0.194118 0.374228 0.267576 0.741409 0.0798499 0.509266 0.371862 -0.701357 -0.175488 0.300518 -1.01935 0.206463 -119.6579 -1279.676 -1399.334
47550 -0.559485 -0.336577 -1.04774 -1.68476 -1.73565 0.34018 0.915958 0.418784 0.402428 0.667275 1.48778 1.70746 1.26022 -0.945973 -1.39846 -1.46592 0.861631 0.71662 -1.2877 -0.0881249 -0.214695 -0.732912 1.59155 -2.07064 -0.280756 0.641114 -1.48063 0.439615 0.0974189 0.216963 -2.38409 -2.93644 0.543227 1.60292 -1.05992 -0.292555 0.414909 -0.59367 0.559367 0.255209 0.580312 2.27075 -0.0878547 -0.450783 -0.309747 0.708437 1.17536 -0.801265 0.327487 1.04916 -0.279457 -0.714175 1.33371 -0.647363 1.96014 -0.416258 0.548032 -1.10772 0.174055 -2.48689 0.302669 0.87487 1.38839 1.22954 -1.02645 -0.808282 0.719227 1.27923 1.46438 -0.240602 1.25151 0.0282202 -0.0885906 1.34671 -0.318501 -1.63217 -1.35828 1.16726 1.4108 -0.408304 0.313359 -0.582599 0.742513 0.170103 0.325852 -0.297988 -0.229793 0.844627 -1.00734 -0.525042 -0.981651 -1.4379 0.782697 -133.3928 -1286.425 -1419.818
26600 -0.497014 -2.36211 0.0394594 -1.44254 -1.42119 0.243447 0.32902 0.814622 0.409297 0.548401 1.60658 1.78532 1.27584 -1.33044 -0.377985 -0.863083 0.545032 0.104201 -1.27636 0.205979 0.625696 -0.585628 1.49911 -1.8558 0.891989 1.3201 -0.26727 0.242224 0.0628657 -0.800334 -0.418192 -2.21939 0.538737 1.42699 0.685148 -1.01575 -0.265576 -0.976688 0.818964 0.74466 0.96031 1.79585 -0.959806 -0.101476 0.237309 0.344169 -0.658346 -2.09999 0.425491 1.94167 0.35993 -1.13375 1.06312 -1.34253 1.68403 -0.231599 0.106911 -1.67069 0.561101 -0.546977 -2.0939 -0.737902 1.16283 0.82173 -0.596402 0.64944 0.540062 1.05676 1.53701 1.05518 0.981435 -1.37634 -0.664839 0.633632 1.76102 1.21071 -0.514105 0.917656 1.33084 1.06574 0.00215373 -1.4088 0.865602 0.218273 -0.662603 -0.297598 -0.0200872 0.533003 -1.24119 -0.403076 0.40721 -1.58501 0.296089 -129.7098 -1280.448 -1410.158
44100 -0.483974 -1.16449 -0.991032 -1.62176 -1.52709 0.325855 0.902863 0.381351 0.38301 0.495716 1.46527 1.9092 1.26408 -1.0165 -1.49763 -0.0961508 1.3997 0.13915 -1.09819 0.274305 0.0645836 -0.119756 1.92891 -1.98105 -0.0255187 2.49916 -1.72224 0.6989 -0.218907 -0.15673 -0.521056 -2.0684 0.519044 1.362 -1.12108 -0.484407 -0.386689 -0.583966 0.100236 0.450407 0.738823 1.81286 -0.423738 -0.258589 0.28257 -0.104588 0.508855 -2.23083 0.494163 -0.0700614 0.470821 -1.40898 1.21798 -0.823406 -0.00220556 -1.60354 0.60681 -1.80614 0.675176 -2.30534 -0.278922 -0.113531 1.5174 1.0677 0.0683677 -1.77571 0.640798 0.961703 1.26888 1.74448 0.105763 -0.429469 -0.610323 0.662264 0.677076 -0.0262261 -0.101238 1.03856 0.915483 -0.204795 -0.0702201 -0.341274 0.322092 0.0980215 1.56571 1.32799 0.298081 1.05154 -1.54551 0.557856 -0.575234 -1.61282 0.968624 -130.9933 -1280.248 -1411.241
30750 -0.500543 -0.411841 -1.19984 -1.86016 -1.42985 0.304123 0.902934 0.776842 0.400215 0.512219 1.64939 1.8093 1.24421 -1.54181 -1.57202 -0.478719 0.631305 -0.219625 -0.443377 0.161368 -1.03324 1.53002 1.61479 -2.07336 -0.267955 0.840262 -1.0039 0.860314 -0.304314 -1.28794 0.182998 -0.672611 -0.263802 1.48896 2.23252 0.464257 0.237702 -0.769727 0.45217 -1.66648 1.53511 1.05172 -1.61393 -0.268268 0.820638 -0.342154 1.89507 -2.40419 0.322349 -1.08502 0.869267 -0.233627 0.761308 -0.406718 1.21222 -0.745903 1.30541 -1.89924 0.324504 -2.38868 -0.515903 0.574017 0.737732 0.869359 -0.145271 -0.208217 1.26688 1.01722 1.333 1.01935 0.893746 0.15236 -0.111862 0.578869 0.0805069 0.269353 -0.142146 0.982489 0.747574 1.41233 0.855132 -0.13279 0.593517 0.00945113 0.392731 0.751541 0.0592494 0.145233 -1.43387 0.526352 -0.550934 -0.86595 0.824432 -130.0006 -1288.832 -1418.833
46350 -0.345087 -0.131011 -0.993572 -1.60781 -1.42915 0.346363 1.08392 0.530171 0.478738 0.480217 1.55064 1.83801 1.2064 -0.927021 -2.14173 -0.98111 1.88395 -0.949236 -1.64825 -0.224829 -0.178285 -0.267657 1.92277 -2.45117 2.32235 -0.592137 -1.17439 0.689533 -0.170462 -0.856648 -0.958355 -2.5855 0.872023 0.634845 0.333981 -0.311418 -0.0171533 -0.763685 0.0207848 0.740755 0.00886054 0.844348 -0.566483 -0.415806 1.18783 -1.46559 0.359968 -2.47183 0.214347 0.263069 -1.15201 -0.436985 0.697523 -1.35393 1.86224 -0.369602 1.36379 -1.97094 -0.38393 -2.22232 -0.859259 0.826947 0.960263 0.537716 -0.952474 -0.479099 0.996844 1.32801 0.973275 0.472942 0.329149 0.654111 -0.208893 0.310133 0.260449 -0.377254 -0.0962185 1.37741 0.66283 -0.678789 0.3818 -0.317533 0.575667 -0.543274 1.6705 0.716229 -0.208658 0.605751 -1.80823 -0.114334 -0.887003 -1.34886 0.617169 -135.58 -1275.792 -1411.372
49550 -0.519144 -1.21151 -1.26573 -1.49985 -1.23447 0.402301 0.885288 0.13262 0.532083 0.514928 1.57136 1.78578 1.31356 -1.2376 -0.254873 -1.47022 0.168524 -0.528241 -1.09648 0.939184 0.960307 0.435504 1.15463 -1.3972 1.43134 0.542418 -1.09436 0.0217792 -0.314735 2.21248 -1.00287 -2.37282 0.420695 1.14231 -0.800373 0.510077 0.00373245 -1.02968 0.308054 1.71137 1.09311 1.47014 -1.28955 0.0137662 0.492705 1.01047 0.344246 -2.68645 0.760399 0.219296 0.752436 -1.20413 0.838715 -0.806101 0.887104 2.35676 0.769106 -1.76316 0.342503 -1.67491 -0.504788 -0.148511 1.1053 0.708366 1.27447 -1.14758 0.634194 0.77691 1.27232 0.588079 0.166088 0.11374 -1.17588 0.664857 0.593305 1.63931 -0.744992 0.720685 0.936363 0.722809 0.776199 -1.3634 0.0613346 0.479537 -0.876789 0.61205 0.941071 -0.0632092 -0.90506 0.476031 -0.492402 -0.975617 0.104703 -129.874 -1283.421 -1413.295
48950 -0.583421 -1.34573 -0.841603 -1.53003 -1.47338 0.377553 1.14512 0.245078 0.64643 0.524875 1.51256 1.92402 1.2592 -0.464566 -1.19249 0.0284243 0.44609 0.179029 -1.15506 0.522541 0.132486 -0.0697425 1.62512 -0.96436 1.4879 -1.68775 0.135978 0.75176 0.775362 -1.75706 2.42284 -1.74079 0.207051 0.932216 0.069286 0.492547 -0.501487 -0.223088 0.626323 2.08182 0.484242 1.51314 -1.03151 -0.0732316 0.552674 0.477457 0.400965 -2.06557 0.250998 0.923648 -0.133531 -1.03912 1.1942 -0.0697097 -0.0974931 -0.326353 1.16726 -2.075 0.65122 -1.50812 -1.22302 0.1094 1.14579 0.833197 0.930237 -2.09904 0.538299 0.9468 1.50029 0.624445 0.801783 0.41691 -0.233713 0.753479 -0.135386 0.68396 0.266508 0.851773 0.716441 1.94869 0.951547 -0.406728 0.423363 0.222818 -0.0331112 0.892367 0.198865 0.238218 -0.745471 0.137749 -1.28535 -1.13889 0.402548 -127.6253 -1278.241 -1405.867
26800 -0.426185 -0.835442 -1.22368 -1.62054 -1.30728 0.396918 0.673823 0.0372883 0.409556 0.5369 1.50214 1.90522 1.32832 -1.50269 -1.44921 0.148009 0.578376 0.173796 -1.26391 0.45923 0.675922 -0.193297 1.36626 -1.17322 0.983925 -0.424399 -0.925323 0.0409955 -0.289951 -0.817522 0.117846 -3.03024 0.937577 0.779265 -1.04337 -1.36633 0.145234 -0.896714 0.10456 0.475362 0.514394 1.64931 -0.861216 -0.420314 1.0516 0.188296 -0.755735 -2.01717 -0.108957 1.09981 -0.442366 -0.915897 0.932779 -0.449675 -0.365673 0.107565 1.30362 -2.38426 0.171543 -3.07568 -1.28468 -0.398211 1.06194 0.578176 -0.299257 -0.0359827 0.384606 1.02128 1.04292 0.795289 0.977969 0.268306 -0.43127 0.439296 2.08492 -0.481028 -0.191247 0.969786 1.03167 -1.50188 -0.563217 -0.469686 0.61311 -0.167765 0.434441 0.360328 -1.23362 0.229588 -1.6547 0.0525709 0.663281 -1.06206 0.0287271 -127.3965 -1294.412 -1421.809
49250 -0.577435 -1.49423 -0.889699 -1.57141 -1.36519 0.230938 0.83481 0.354344 0.460897 0.615452 1.55536 1.71685 1.28961 -1.12501 0.238539 -2.24649 0.979642 -0.322965 -1.81249 0.2453 1.02411 0.240289 1.33681 -0.907015 0.383375 -1.15883 -0.379701 -0.293464 -0.0894929 -0.575421 0.819435 -1.3205 -0.0361335 2.06432 0.996171 -1.23551 -0.399362 -0.487149 1.52555 0.367603 -0.0919377 1.60641 -0.950245 0.289871 -0.0494377 0.654696 0.0715653 -1.89221 0.49664 0.539428 0.885956 -1.14694 0.519332 -1.32681 0.259319 0.73324 0.939544 -0.836882 1.08555 -1.66652 -1.57914 -0.912409 1.00201 2.21735 -0.722636 -1.0757 0.62591 1.27168 2.30343 -0.804252 1.20284 0.804022 -0.446064 1.14112 0.04416 0.910178 0.41938 0.609821 2.14382 0.827952 0.734478 -0.654217 0.372784 0.559123 -0.362212 0.988563 0.183213 0.531178 -1.51216 -0.375092 1.52655 -1.81931 0.330434 -130.9815 -1294.334 -1425.316
37650 -0.487128 -1.00065 -1.06022 -1.74722 -1.0841 0.375711 0.843867 0.376111 0.355023 0.695153 1.53976 1.81904 1.28061 -1.48088 -0.50261 -1.1524 1.0521 -0.529295 -0.717733 -0.231596 0.730033 -0.124522 0.90276 -1.50344 0.687733 0.37821 -1.6392 0.0557028 -0.453928 1.70273 -1.26645 -1.15069 -0.339895 0.265733 1.25409 -0.0540727 -0.0904352 -1.13037 0.14581 0.911336 1.20105 2.30997 -1.09716 -0.327788 0.170194 0.577701 1.1685 -2.04322 0.753083 0.274365 -0.876114 -1.68219 0.32113 -1.08639 0.116885 0.290576 1.8097 -1.96594 0.503955 -1.90111 -0.730916 1.14473 0.607753 0.751616 0.640074 -1.17732 0.926519 0.22708 1.09531 0.288111 0.41421 0.550264 -0.954721 0.366883 1.4833 -0.19293 -0.633579 -0.289006 0.88372 -0.379565 0.327446 0.156069 -0.235438 -0.33279 1.56321 1.79784 1.45809 -0.0412184 -1.14598 -0.0795479 -0.0268389 -1.04577 -0.12647 -125.661 -1287.586 -1413.247
36150 -0.354274 -0.714001 -1.40518 -1.46402 -1.33491 0.349853 0.623337 0.39599 0.809721 0.582388 1.62527 1.87893 1.23213 -1.19752 -1.05839 -1.88159 0.0672174 -0.166261 -1.52108 1.01066 -0.274002 -0.690584 1.45941 -1.93236 0.0443492 1.77504 -0.462653 0.0876232 -0.0705009 1.71541 -0.919494 -1.47441 0.347261 0.711122 0.635073 -0.273702 -0.504448 -0.834471 0.138396 0.0823789 2.85011 0.798496 -1.06992 -0.203897 -0.123455 -0.69143 0.220402 -1.54588 0.278429 1.00906 0.0665334 -0.265388 0.915224 -1.34706 0.239456 1.36509 0.227231 -1.6017 -0.0727863 -2.581 -0.837676 -0.298944 0.689926 0.628717 -0.100487 -0.612159 -0.518068 1.05507 0.878393 0.491223 1.06115 -0.180291 -0.298034 -0.171752 1.05085 0.618574 -0.534717 0.417512 0.815578 -0.347097 0.615519 -0.317146 0.334006 -0.899622 -0.431911 2.55235 -0.396297 -0.210006 -1.61344 0.286509 -0.202876 -1.00461 0.451518 -125.644 -1279.651 -1405.295
25550 -0.613116 -2.07527 0.119957 -1.72765 -1.55186 0.385327 0.465838 0.638567 0.578853 0.614915 1.5255 1.91892 1.33905 -0.511295 -0.98023 -0.36226 0.644371 0.00856718 -0.700002 1.10584 -0.660112 -0.304629 1.61116 -1.50226 1.45491 -0.170484 0.124323 0.494096 0.482456 -0.239118 -0.512356 -2.37426 0.522152 1.05294 0.0962585 -0.0762084 0.111908 -0.280563 1.11237 -0.9641 1.61633 2.08127 -0.474765 -0.200513 0.277245 0.80447 -0.0582593 -2.00753 0.208839 1.24543 -0.322249 -0.836519 1.05445 -0.227475 -0.494356 1.89308 0.757584 -1.03671 0.308351 -0.491728 -2.29843 1.29329 1.02256 0.647736 -0.945685 1.68328 0.509027 1.12082 1.28629 1.06119 2.04328 0.740594 -0.0747625 0.705514 1.36404 -0.902809 -0.0713246 0.62544 0.845259 0.911983 0.77207 0.145061 0.634586 0.169655 0.830337 -0.283619 -0.260764 0.704635 -1.11484 0.535736 -0.688557 -0.967834 0.756102 -126.0582 -1288.169 -1414.227
40450 -0.373297 -0.399829 -1.3716 -1.50763 -1.24224 0.302912 0.976184 0.658367 0.462903 0.622967 1.57269 1.72981 1.22496 0.168036 -2.14146 -1.96778 0.28905 -0.411616 -0.979257 0.45314 -0.723114 0.0143905 0.985625 -2.07425 0.0638979 0.123812 -1.04684 0.82362 -0.16975 -1.35018 -0.47635 -2.46635 -0.181815 0.852619 -0.401888 0.642363 -0.260229 -1.11748 -0.16036 0.255427 0.979585 1.52965 -0.990564 0.890847 1.4214 -1.45401 0.722533 -2.05594 -0.174572 -0.289728 0.58173 -0.526386 0.441695 -1.26039 -0.159832 -0.539078 0.0639354 -0.910719 -0.301086 -1.8706 -0.519922 0.40151 0.68038 1.00486 -1.23981 -0.634287 0.208094 0.590245 1.07294 -0.187012 0.617862 -0.26989 -0.828304 0.1868 -0.64797 0.320513 -0.0878502 0.418759 0.929697 0.416434 0.797647 -0.964474 0.469803 -0.683885 0.0100027 1.68325 -0.23587 0.183671 -1.84215 0.331472 -0.63568 -1.2837 0.00727348 -122.9044 -1285.062 -1407.966
34950 -0.473521 -0.743633 -0.946786 -1.59736 -1.27463 0.284873 0.907164 0.522088 0.418769 0.493512 1.74006 1.92419 1.20972 -1.34675 -0.895777 -1.69038 0.338843 -0.235206 -1.14396 0.826938 -1.54348 -0.0144547 1.28749 -2.23091 0.362013 0.432535 -1.34017 0.0749431 0.609166 -1.64137 -0.494458 -1.078 0.151447 1.29801 0.171359 0.536263 0.101958 -1.41321 0.296403 0.274736 0.234352 1.18115 -1.34543 -0.0298576 0.496565 -1.22135 0.550711 -2.70113 0.143565 2.96552 -0.618876 -0.437836 0.920449 -0.858244 0.294533 -1.04435 1.62382 -2.16498 1.1781 -3.55891 -1.56808 0.339639 0.570538 1.03326 -0.358885 -1.09938 0.934738 0.547606 1.24819 -0.600141 0.597723 -0.00463145 -1.15456 0.360734 -0.20032 0.0436036 0.260655 0.521958 0.561586 -0.403247 1.33088 0.0679757 -0.0425174 -0.483788 -0.490716 1.1396 0.250647 -0.210701 -1.57561 0.939302 -1.48477 -0.902869 0.128598 -135.1367 -1278.295 -1413.431
47450 -0.458594 -0.704727 -1.06375 -1.58836 -1.44942 0.325496 0.746395 0.598973 0.385266 0.516757 1.4942 1.69394 1.34678 -1.54152 -1.2973 -0.702188 0.280184 0.226644 -1.58799 0.0774019 0.0153599 0.138726 1.69791 -2.24704 0.529968 0.798833 -1.11533 0.558385 0.459053 -1.16046 -1.05926 -2.8434 0.626462 0.969944 1.63875 0.404445 -0.633343 -1.12196 1.20011 -1.00251 0.120041 2.22903 -1.57135 -0.815266 0.116182 0.613657 0.468606 -1.97926 0.131676 0.00200125 0.280343 -1.57711 1.00252 -1.05546 -0.316175 0.0169496 0.954494 -1.89368 0.083974 -1.88598 -1.06322 0.700475 1.4899 0.964512 0.520145 -1.15535 -0.167499 1.42943 1.16123 0.832494 0.768918 -0.0417669 -0.448608 0.478595 0.83507 -0.309963 -0.131657 0.750064 0.663797 0.386025 0.868498 0.365968 0.811219 -0.511185 0.0271584 0.264249 0.253765 0.512179 -1.15607 -1.61244 0.797623 -1.89002 0.634744 -130.5102 -1276.088 -1406.598
31400 -0.148978 -0.740046 -1.34988 -1.65982 -1.35882 0.443759 0.901692 0.32086 0.490569 0.721038 1.44949 1.73394 1.27824 -1.75397 -0.830297 -1.67474 0.564366 0.196424 -0.971007 0.803657 -2.15579 -0.0966324 1.19578 -2.06046 0.892651 -0.100194 -1.01185 0.32488 -1.09084 1.41432 -0.8 -1.71236 0.0600645 0.29275 0.863558 0.850742 0.663034 -0.70278 -0.296733 1.82819 0.961863 1.50354 -0.788736 -0.598489 -0.355908 -0.153108 -0.188646 -1.81212 -0.18509 0.880827 -0.539933 -0.704057 0.63493 -1.47736 1.0066 -0.181683 1.13077 -1.08852 -0.421645 -2.49004 -0.0718861 0.0168846 0.651077 -0.0542482 0.497479 -1.67494 -0.501662 0.572676 0.067102 1.65254 3.10537 0.290385 -0.673254 -0.529733 0.269476 0.43297 -0.493746 0.385302 -0.0613824 -0.129335 1.85591 -0.447059 0.263151 -0.800388 -0.380712 -0.573159 0.00737171 0.344473 -1.58705 -0.644686 0.788329 -1.30363 0.028039 -129.8345 -1287.413 -1417.248
31250 -0.349095 -1.77417 -0.54882 -1.57952 -1.18322 0.315388 0.588457 0.819486 0.500862 0.592542 1.5295 1.85524 1.2729 -1.69191 -0.470166 -1.37482 1.1505 -0.758857 -0.837319 -1.69504 1.61877 0.571849 1.10037 -2.2426 0.0632408 1.77022 -0.298454 -0.243297 -0.231452 -1.05971 0.548907 -2.27671 0.412052 0.97597 -0.0307773 -0.668334 0.387548 -1.37157 -0.0362409 0.923309 0.453519 1.59218 -2.11323 -0.685342 0.569598 -0.389545 0.0725375 -2.36876 0.501411 -1.30271 0.465088 -1.22505 0.409266 -1.38147 0.235366 0.39448 0.965542 -1.67751 0.510422 -1.88024 -1.70815 -0.455036 0.963674 0.307843 -1.24033 0.875965 0.0255822 0.854438 0.684307 -1.00791 1.16743 0.220451 -0.567078 0.714682 -1.41813 -0.6795 -0.0742412 0.402695 0.693575 -0.0763488 0.562122 -0.209122 -0.0746306 -0.863613 -0.0592179 1.28116 0.110976 0.0218465 -2.02356 -0.233204 0.875426 -0.953324 0.0597311 -130.1613 -1284.362 -1414.523
34650 -0.541639 -0.0600821 -1.26185 -1.78946 -1.34047 0.247607 1.00229 0.432122 0.558833 0.506937 1.64164 1.84546 1.28098 -0.647802 -2.03473 -1.04102 0.856129 -0.569562 -0.816841 -0.756719 -0.207681 0.698239 1.394 -1.82892 -0.359083 0.297434 -0.524522 0.408811 0.100188 -0.638997 -0.670697 -2.22065 0.783396 1.88069 0.706904 0.412806 0.309922 -1.62681 1.00423 0.0907797 1.28849 0.948202 -0.919246 -0.63735 -0.0401379 0.720022 0.265308 -2.75582 0.627045 1.21576 -0.916105 -1.2666 0.356317 -0.862206 0.150007 -0.725736 1.01488 -1.50855 0.290573 -1.98655 -0.554283 0.223101 1.1288 1.36884 0.0136147 -1.02224 0.712927 1.10636 1.83492 -0.205933 1.67016 -0.0899182 -0.498955 -0.0919813 -0.0447603 1.1345 0.34087 0.444324 1.48209 -0.563797 0.826141 -0.316786 0.208941 -0.159921 -0.878224 0.577426 0.207659 0.589978 -1.83412 -1.04697 0.787903 -0.307319 0.344 -127.9431 -1286.229 -1414.172
37000 -0.402272 -0.616832 -1.17789 -1.46294 -1.31826 0.183592 0.670644 0.788581 0.703292 0.485078 1.60459 1.68509 1.28184 -1.77953 -1.77443 -0.558557 0.644076 0.47767 -1.58658 -0.944803 0.325631 -0.206896 1.76672 -2.42729 -0.114978 0.11264 -0.105178 0.569061 0.571421 0.747465 -1.00165 -1.72061 0.382316 1.46007 0.387106 0.559923 -0.34176 -1.58538 0.851145 0.782533 0.0868279 0.837026 -1.29565 -0.781395 -0.319791 0.237844 0.562284 -2.49837 -0.116323 2.05333 -0.142286 -0.820222 0.818069 -2.33622 -0.965948 1.68896 0.309546 -2.1084 0.0464878 -2.87011 -0.489534 0.285875 0.897129 0.652043 0.826289 -0.347277 0.108945 1.06207 1.41089 0.246139 1.33268 -0.614959 -0.286747 0.890548 -1.71237 0.0815462 -1.07952 0.835137 0.889459 0.321228 0.832863 -0.3419 0.162282 -0.938991 1.1326 0.0482299 -0.176154 0.265075 -2.56721 -0.0440883 -0.425355 -0.575374 0.113459 -134.7592 -1287.154 -1421.913
48000 -0.253561 -0.877117 -1.30975 -1.72162 -1.26106 0.440915 0.616141 0.172118 0.394059 0.463805 1.51918 1.74574 1.24315 -1.54553 -1.17175 -0.522822 1.94083 -1.01521 -1.34564 0.853994 -0.656027 -0.18995 1.39684 -1.78346 1.33072 2.87947 -1.44429 -0.0401114 -0.647757 0.218282 0.231088 -1.62858 0.58728 0.514935 -1.2398 0.486563 1.09557 -1.03885 0.101792 -0.38004 1.55884 1.76618 -1.51927 -0.431429 0.559712 -0.907747 0.292566 -2.71326 -0.331251 0.213437 2.07893 -0.640324 0.824811 -1.30673 -0.169971 0.725774 1.98833 -2.22234 -0.196001 -3.03776 -0.769789 0.191545 0.840122 0.219499 -0.144089 -1.15646 0.41953 0.861703 0.474531 1.81611 1.17555 -0.14745 -1.00588 0.206219 -1.20491 -0.649891 -0.00445185 -0.0882307 0.364497 0.231758 0.714108 -0.0738097 0.0694909 -0.586494 -0.484114 1.11387 -0.620247 0.314527 -1.83973 0.0279801 1.66497 -0.714162 0.312122 -136.9605 -1281.83 -1418.791
