iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
46550	-0.660648	-0.780269	-1.08485	-1.6246	-1.2755	0.325923	0.801455	0.36143	0.412957	0.575999	1.62996	1.94262	1.24533	-0.0856237	-1.88582	-1.81143	0.991674	-0.0753292	-1.34416	0.255452	-0.349371	0.180814	0.706878	-1.49907	1.22471	-0.0717214	-0.483134	0.121546	0.924322	-0.923221	-1.07529	-2.97862	0.650153	1.72511	-2.04032	0.491496	-0.494103	-1.33745	0.976537	1.55149	1.59692	2.54476	-0.744717	-0.148291	0.563353	0.307864	0.250393	-1.54979	1.43771	-0.376351	-0.211673	-1.72657	0.91198	-0.513133	0.564788	-0.49941	0.830593	-1.91036	0.863411	-2.03819	-1.62399	0.394883	0.672457	1.33281	0.0532815	-0.469758	0.766939	0.896563	2.0176	-2.05844	0.831647	0.254739	-0.246678	0.692394	-0.521119	0.951836	0.455587	0.269073	1.55486	-0.641139	1.04303	-1.14144	0.102217	-0.282488	0.754316	0.389253	-0.422083	-0.24201	-1.19505	0.948693	-1.18561	-0.383795	0.121983	-1.354950e+002	-1.284354e+003	-1.419848e+003
46600	-0.644072	-0.782857	-1.10783	-1.68532	-1.26108	0.273441	0.894014	0.205971	0.588571	0.579938	1.64284	1.81912	1.23943	0.196908	-2.5284	0.0976874	1.35257	-0.147026	-1.35101	0.395695	-0.558946	0.318653	0.972863	-1.66767	0.799951	-1.03563	-0.199261	0.14645	0.826895	0.237139	-1.03368	-2.77578	0.312421	1.71583	0.00551964	1.51925	0.548611	-1.60038	1.46853	-0.208914	0.89466	1.6797	-0.957768	0.421901	0.0339153	-0.0482368	0.375114	-2.32447	1.26186	-0.401259	-0.166201	-0.982647	0.344538	-0.535617	-0.780606	-0.836888	1.38136	-2.24633	1.06839	-2.47424	-0.442775	0.438743	0.631783	1.59792	-0.240472	-0.253986	0.887308	0.739105	1.98081	-0.268499	0.648124	-0.192247	-0.35573	0.80143	-0.246307	0.457239	0.286715	0.164176	1.88801	0.096349	0.944368	0.110379	0.11243	0.3156	0.30897	-0.961727	0.166534	-0.250762	-1.81065	1.01825	-1.5222	-0.423083	0.230836	-1.317956e+002	-1.285215e+003	-1.417011e+003
46650	-0.635408	-0.590625	-1.17058	-1.43402	-1.32547	0.294191	0.715245	0.538817	0.385085	0.596797	1.48464	1.9239	1.252	-0.647978	-2.08701	-0.371662	1.00175	0.041968	-1.33468	0.42186	-0.297576	-1.39058	1.07694	-1.87677	0.906107	0.656824	-1.10717	0.769489	0.79319	1.70071	-1.43088	-2.63019	-0.11129	1.3543	1.49563	0.208122	-1.66437	-0.342826	1.18988	0.636005	0.522126	2.39605	-0.882462	-0.0172819	0.398018	0.0322588	0.328977	-2.45377	0.579051	1.25548	0.240221	-0.926297	0.492374	-0.190658	0.891204	-1.0314	1.41149	-1.75917	1.62067	-3.4806	-1.5861	0.0779094	0.783242	1.54165	-0.108956	-0.732657	-0.357589	0.879003	1.6985	0.578792	1.30186	0.588131	-0.511155	1.22625	1.64869	0.370557	-0.220936	0.613414	1.57035	0.298467	1.30711	-0.358799	0.500811	-0.0338148	1.34963	0.340937	0.453771	0.428499	-1.44072	-0.462332	0.340475	-2.31863	0.193045	-1.419722e+002	-1.277913e+003	-1.419885e+003
46700	-0.580713	-0.346929	-1.26102	-1.70105	-1.46051	0.30339	0.988974	0.566106	0.346174	0.734909	1.58046	1.75384	1.24823	-0.767976	-1.4804	-0.980138	0.981602	-0.0172224	-0.597459	0.342145	-0.975402	0.188129	1.1568	-2.03024	1.3605	1.10489	-0.698678	0.705234	0.246611	-1.19154	-0.0355143	-1.1979	0.186554	1.80935	0.690622	0.127559	1.01107	-0.525467	1.19409	1.29506	1.14371	1.82263	-0.118162	0.0208764	0.341153	-0.275598	0.740694	-1.48978	0.233869	1.7853	-0.344048	-1.22823	0.314965	-0.704224	0.234408	-0.115163	1.52018	-1.27579	1.13735	-2.81761	-1.21816	0.511533	0.772665	1.76518	-1.28485	-0.640476	-0.043964	0.966756	1.56566	-0.11527	1.13978	0.668368	-0.478053	0.993928	0.00778589	-0.112643	-0.524925	0.664456	1.23746	-0.0742713	0.972784	0.0659429	0.420839	-0.0372336	-0.0121064	0.837528	0.0736227	0.381003	-1.09829	-0.827526	0.581347	-1.35521	0.302734	-1.260646e+002	-1.279659e+003	-1.405723e+003
46750	-0.593219	-0.160247	-1.19523	-1.54767	-1.25791	0.287948	0.848549	0.37782	0.619261	0.538482	1.58373	1.72228	1.25763	-0.355968	-2.94957	-0.250712	0.766837	-0.118685	-1.01056	-0.700999	-0.0664346	-0.155069	1.24059	-1.61206	0.854047	-0.0645691	-0.263758	0.790739	0.186794	2.50599	-1.08382	-2.84172	-0.211857	0.971995	-1.2217	0.54169	0.0199853	-0.73038	0.9761	-1.39127	1.55128	1.17204	-0.823347	-0.00980233	-0.776586	0.155134	-0.266325	-2.4293	0.743645	-0.162988	0.189202	-0.824868	0.313927	-0.839829	-0.349391	0.0907421	1.00848	-1.96561	0.833403	-2.76437	-1.67137	-0.564078	0.835013	1.40688	-0.24523	-1.67018	-0.52848	0.760783	1.93892	-0.421582	1.4556	0.00746754	-0.517918	0.776861	0.347127	-0.102048	-0.190122	0.0813687	1.38555	-1.48672	2.05609	-0.51345	-0.0159063	0.450744	3.11777	1.0189	0.0352777	0.821279	-0.842785	-0.207568	-1.59697	-1.49296	0.161027	-1.415958e+002	-1.283343e+003	-1.424939e+003
46800	-0.564204	-0.52568	-1.06531	-1.606	-1.23977	0.337274	0.832197	0.254897	0.431625	0.500592	1.44014	1.74702	1.31001	-0.787081	-2.09609	-0.847693	0.738942	-0.349987	-1.05111	-0.26314	-0.498637	0.372957	1.348	-1.89124	0.0622523	0.482615	-1.57504	-0.245537	-0.270529	-0.58249	1.05491	-1.56527	-0.0209634	1.29432	-0.424591	0.849715	-0.117945	-1.10435	0.581341	0.111221	0.423145	1.64439	-1.24206	0.117118	0.00190333	-1.18408	0.827875	-2.86146	0.730839	0.188296	-0.343441	-0.831125	0.691598	-1.03619	1.71127	-0.74676	0.998732	-1.85778	0.470186	-2.45914	-0.919686	0.491198	0.775725	0.916039	-0.500614	0.847354	0.0470126	0.574088	1.5909	0.606263	0.344117	-0.360748	-1.67063	0.56568	-0.33085	0.425791	0.0470104	0.607631	1.56333	-0.658867	-0.164506	0.258324	0.205226	0.219289	-0.242793	0.242336	0.0205356	0.424119	-1.26665	-1.2995	2.2408	-0.816365	0.190625	-1.270487e+002	-1.281741e+003	-1.408790e+003
46850	-0.556209	-0.857498	-1.09306	-1.37087	-1.286	0.336249	1.17616	0.0363941	0.409831	0.615927	1.46832	1.83684	1.3177	-0.503281	-1.50416	0.664159	1.24495	-0.357891	-1.13123	0.32201	1.60381	-0.354524	1.01115	-2.19328	1.06781	-0.821586	-0.845997	0.36685	0.509632	-1.1117	1.06196	-2.59231	0.138807	1.25984	0.0809317	1.67474	-0.829317	-0.906981	1.35382	0.710286	-1.71899	0.774988	-1.33525	0.0945673	-0.276078	-1.35412	-0.280166	-1.97531	0.360088	1.95932	0.175572	-2.50232	0.211307	-0.741245	0.310601	-0.657726	0.448114	-1.99593	0.998343	-2.15728	-0.623269	0.176564	0.883735	0.84084	0.42688	-0.457761	0.140423	0.92851	1.55288	1.63005	-0.0608074	0.353124	-0.794475	1.13441	0.0879491	-1.64536	-0.641922	0.438334	1.28522	1.4089	0.219212	-0.334554	0.126683	-0.324008	1.9278	2.05268	-1.14426	-0.0625916	-1.11525	-0.202087	-1.52637	-1.85373	0.210878	-1.386729e+002	-1.283988e+003	-1.422661e+003
46900	-0.515615	-1.13915	-1.09319	-1.60875	-1.07786	0.340935	1.35447	0.0442423	0.507571	0.688386	1.49106	1.95891	1.26753	0.00584957	-1.34717	-0.358697	0.228411	-0.617699	-0.932607	-0.0920183	1.07153	-0.173783	0.669114	-1.70241	0.659133	1.10502	-0.45482	0.156902	-0.512009	1.65811	0.687547	-1.43868	-0.0288513	0.548832	0.554891	0.818774	-0.0659536	-0.711028	0.370612	1.44321	-0.588935	0.775271	-1.29117	-0.433521	0.49497	0.236167	0.114573	-2.16541	0.26452	1.66731	-1.21737	-0.909044	0.381762	-0.690063	-0.485779	1.18626	0.434546	-1.46171	0.990038	-1.98472	-0.0131853	-0.278603	0.515022	0.761916	0.486941	-0.734801	0.0157512	0.494286	1.41034	-0.354117	-0.687518	0.524693	-0.993278	0.827492	0.0508903	0.816693	-0.327283	0.461938	1.02995	0.256485	-0.386493	-0.737311	-0.312614	-0.015855	0.99068	1.75152	-0.0198991	0.0337772	-1.18804	0.0298355	0.538329	-1.20946	-0.0349039	-1.180033e+002	-1.292837e+003	-1.410841e+003
46950	-0.501568	-1.09605	-1.04334	-1.71293	-1.23625	0.378391	1.5531	0.315033	0.406618	0.455858	1.62132	1.82889	1.23804	0.371716	-1.71084	-0.277739	-0.0104507	-0.0330884	-1.25179	0.565551	-1.43575	0.890064	1.12424	-1.37113	1.07693	0.000713469	-0.0846708	0.279033	-0.172226	-0.073551	-0.322226	-1.28554	-0.130524	1.24031	-1.62193	0.849803	0.594197	-1.08426	0.261001	2.02534	1.48866	1.35613	-1.10395	-0.353218	1.71759	-1.81609	0.372606	-2.86273	-0.323148	0.428079	1.52308	-0.109142	0.494625	-0.610903	0.709943	-0.268273	0.809535	-1.95663	1.02462	-1.8082	-1.67943	1.5632	0.861545	0.839323	0.491955	-1.42797	-0.45975	0.886877	1.13425	0.289307	0.341943	-0.602141	-1.06134	0.582006	-0.169232	-0.244657	-0.172546	0.491921	0.72579	0.989596	0.769798	-0.693516	0.323981	-0.0851693	-0.362803	1.21049	0.374113	0.167709	-1.03905	0.229283	-1.11908	-1.46808	0.0803353	-1.291896e+002	-1.285435e+003	-1.414625e+003
47000	-0.579146	-1.08129	-0.963216	-1.61954	-1.22516	0.374131	0.985314	0.419486	0.64346	0.624326	1.50172	1.80272	1.24802	-0.123621	-1.8644	-0.715953	0.344604	0.112449	-0.843036	0.93074	-1.72395	0.213111	0.846835	-1.30335	0.777023	0.530385	-0.793096	0.311419	0.62256	0.262059	-1.39311	-1.2391	0.226919	1.07254	-0.229125	-0.620778	-0.169015	-0.607511	0.74008	0.860004	1.07263	1.55746	-0.772814	0.0374592	0.0411171	0.22158	0.238437	-2.49813	0.429319	1.22113	0.232238	-0.457272	0.611724	-0.359843	0.666787	0.157544	1.09846	-1.57935	1.06378	-2.72761	-0.262718	-0.0590259	0.538094	1.2374	-0.0656026	-1.58018	-0.130004	0.653076	1.2252	-0.486326	1.31679	0.154936	-0.747281	0.235913	-0.42712	1.7406	-0.429213	0.291428	1.02945	1.3536	1.22788	-0.712961	0.332032	0.155133	0.00654535	0.0979424	-0.421863	-0.216343	-1.14266	0.0226458	-0.0172931	-1.15615	0.118039	-1.212056e+002	-1.278499e+003	-1.399704e+003
47050	-0.556051	-1.08148	-1.30135	-1.48419	-1.13698	0.256164	0.714849	0.267057	0.442527	0.613694	1.60375	1.82652	1.24239	-0.896787	-1.7992	0.0240825	0.293137	-0.18143	-0.573116	0.318093	-0.300922	0.440851	0.924356	-1.38	0.728039	1.37557	-1.69815	0.293667	-0.347884	0.6531	0.314929	-2.6664	-0.516477	1.6344	-0.327744	1.3117	-0.544013	-0.932439	0.942104	1.76408	1.77581	1.17759	-1.16067	-0.0898317	2.37548	-0.7998	0.299147	-2.75996	0.801755	0.870621	-0.520486	-0.901085	0.144474	-0.375479	1.13263	-0.33546	1.66629	-1.84744	0.953255	-2.52909	-0.550354	0.58545	0.395945	1.53373	0.346186	-0.716842	0.0491212	0.686039	1.74617	0.832421	0.797462	-0.134104	-0.969669	1.13192	0.102925	1.06334	0.00773587	0.396223	1.73541	0.597197	0.746583	0.24103	0.0474715	0.268077	-0.10813	1.69214	-0.62932	0.0379177	-1.62283	0.63118	0.11036	-1.05565	-0.0457535	-1.331957e+002	-1.275484e+003	-1.408680e+003
47100	-0.523408	-1.04809	-0.95728	-1.46208	-1.08958	0.195627	0.832654	0.418498	0.431373	0.511328	1.51865	1.77659	1.24965	-2.10136	-1.26174	0.381366	0.199645	-0.292904	-1.41017	-0.0242808	-0.396608	0.00728902	0.711525	-2.16602	1.25414	-0.80284	-0.55999	-0.353699	-1.03184	-0.413421	0.0263139	-2.1319	-0.11792	1.41796	-0.190375	0.39713	-0.0831103	-1.30947	0.8745	1.006	0.721947	1.54906	-1.31397	-0.667938	0.502018	0.0420628	0.485315	-3.23231	1.76246	-0.456583	-0.885558	-1.01243	-0.0596728	-0.872882	-0.413799	-0.759064	1.01421	-2.38343	1.23742	-2.23465	-1.91517	-0.249296	0.369963	1.26833	0.623056	-0.439202	0.23654	0.657464	1.61639	0.0195535	1.64562	-0.129772	-0.784332	1.01661	-0.815236	2.39008	-0.466796	0.415134	1.88543	0.684602	0.597755	-0.639463	-0.576607	-0.648305	0.135419	1.08375	-0.198644	-0.0486527	-2.09586	-0.243515	0.261387	-1.06464	0.203798	-1.355948e+002	-1.286103e+003	-1.421698e+003
47150	-0.544248	-0.717527	-1.00495	-1.63236	-1.1358	0.257453	0.969731	0.391224	0.528171	0.523561	1.64974	1.89529	1.2273	-1.4412	0.107066	-1.73589	0.883449	-0.470142	-1.72612	0.808454	-1.47096	-0.154872	0.974219	-2.27169	1.42263	0.935658	-0.680626	0.012255	0.063767	-0.794815	0.202713	-2.33855	-0.0380927	1.54212	0.348989	0.434911	0.560273	-1.00952	0.680376	0.768565	0.536093	1.40303	-1.31955	0.111635	0.330535	-0.985317	0.763248	-2.89128	0.378161	-0.375496	0.683795	-1.33467	0.397089	-1.22013	-0.566026	3.24571	1.39726	-1.71364	0.955075	-2.36463	-1.05347	-0.0136333	0.563442	1.48428	0.378085	-1.30479	0.531917	0.696853	1.84835	-0.113135	1.61705	-0.0402062	-1.27275	0.540185	0.206513	-0.350222	0.523119	0.0435608	1.1983	0.433999	1.19332	-0.736406	0.0580834	0.325834	0.400907	1.20774	1.33627	0.290904	-1.37621	0.44952	-1.43114	-0.838113	0.165384	-1.378377e+002	-1.275520e+003	-1.413357e+003
47200	-0.508693	-1.14868	-0.76824	-1.74255	-1.14911	0.33128	0.698064	0.426273	0.515452	0.638696	1.52465	1.75782	1.27774	-0.689089	-1.62338	-0.359573	0.85043	-0.610042	-1.26074	0.690532	-0.71366	0.0748894	0.897803	-1.76568	0.763138	0.077802	-0.206267	-0.093086	-0.0948555	-1.39995	0.826754	-1.12843	0.00152987	0.847226	1.54489	-0.79511	1.4197	-1.0091	0.544288	-0.492	1.47539	1.66774	-1.6564	0.0665945	-0.562426	0.178622	0.519336	-2.50237	0.663974	0.0958008	-0.12651	-1.1945	0.618484	-1.30677	1.50311	0.198378	0.750633	-1.2636	0.212959	-1.8735	-0.862171	0.575853	0.669363	0.868178	-0.201295	-0.69356	0.583861	0.55343	1.40077	1.0339	0.872685	0.434612	-0.581866	0.628301	1.15042	-0.925689	-0.0829098	0.0647229	1.02568	0.715959	-0.2738	0.148511	0.103744	0.320239	-1.4819	1.59428	0.0509651	0.117951	-1.58429	-0.0800407	-0.523265	-0.51783	0.163521	-1.222501e+002	-1.285208e+003	-1.407458e+003
47250	-0.517811	-1.25471	-0.949265	-1.56208	-1.06037	0.294328	0.696215	0.308825	0.42117	0.543844	1.56425	1.87044	1.26564	-0.441832	-2.2486	-1.17525	0.499799	-0.71802	-1.64676	0.583759	0.632688	-0.144715	0.839496	-1.4412	0.669543	0.560451	-1.99189	-0.471896	-0.405197	0.00552608	-0.186121	-1.52401	-0.465473	0.86063	-0.137461	0.931848	-1.17364	-0.860343	0.462524	1.98625	0.384129	0.610764	-1.69485	-0.574163	0.505162	0.566926	0.800918	-2.28464	0.495667	0.603523	-0.488273	-1.39717	0.158753	-1.15306	-0.0800378	0.778337	1.42836	-2.04879	0.372348	-1.51722	-1.4787	0.545236	0.321387	1.2879	-0.00469489	-0.576816	0.225112	0.633256	1.59063	1.71385	-0.126592	-0.153501	-1.2073	0.983106	-1.0396	-0.592985	-0.598647	0.207313	1.14178	0.412562	0.556338	-1.09354	-0.118396	0.270465	1.97107	0.28427	1.20451	-0.289868	-1.30634	1.00094	-2.1183	-0.962537	-0.00310139	-1.294631e+002	-1.285624e+003	-1.415087e+003
47300	-0.51143	-0.95108	-1.14944	-1.65478	-1.06824	0.281012	0.577826	0.305326	0.507397	0.681579	1.53553	1.75364	1.29615	-1.10714	-1.90097	-0.281119	0.832736	-0.328878	-1.26928	0.121777	1.24066	-0.0731049	0.665983	-1.75177	0.692877	0.0970823	0.0338618	0.0293651	0.0331659	1.51025	-0.742641	-1.94775	0.030041	1.24605	0.474618	0.509266	0.507843	-0.87281	0.626667	-0.0796101	1.90863	1.59497	-1.67288	-0.818704	0.091542	0.994341	0.250929	-1.64575	0.678112	0.300812	-0.485331	-0.433453	0.24362	-0.886402	1.82422	0.265347	0.684964	-1.6823	0.576892	-2.42432	-1.84809	0.17685	0.45467	0.801373	0.798686	-0.13403	0.53691	0.267211	1.67044	0.547672	0.755992	-0.253175	-0.918685	0.804673	-0.684895	0.218844	0.0597105	0.0570725	1.54038	1.50618	-0.0382027	0.269778	0.0582736	-0.467311	0.603095	0.351139	0.906778	-0.146341	-1.54961	0.221664	-0.916112	-0.978662	-0.140813	-1.236749e+002	-1.280205e+003	-1.403880e+003
47350	-0.573132	-0.967865	-0.95749	-1.71069	-1.23685	0.381576	0.775731	0.334536	0.250046	0.72654	1.55346	1.94676	1.27322	-0.904533	-1.1902	-1.84805	0.273083	0.0242659	-1.2524	0.487501	-0.532575	1.04576	0.737657	-1.19426	1.31185	0.578892	-0.247263	0.2656	0.349857	-1.06977	-1.33502	-2.97848	-0.148346	1.40866	1.36526	1.07939	1.14793	-0.97712	0.378421	2.24964	1.2847	0.984711	-0.568467	0.00568538	-0.332534	0.224482	0.891421	-1.99981	0.461465	0.563683	0.219026	-1.31406	0.450794	-0.421967	-0.639645	1.52182	1.53023	-1.56096	0.639473	-2.36998	-1.5515	2.35641	0.539174	0.878811	0.804965	-1.19005	0.676287	0.545635	1.45722	-0.438553	2.0289	0.13787	-0.762294	0.307511	1.43326	0.0910258	0.356481	0.296368	1.48363	-0.0902984	-0.532925	-1.76796	-0.0702759	0.292618	1.17034	-0.401271	0.15031	0.266881	-1.19935	-0.0839059	-0.250944	-1.52824	0.104199	-1.346969e+002	-1.284180e+003	-1.418877e+003
47400	-0.615975	-0.880041	-0.97245	-1.67539	-1.17553	0.337016	1.48482	0.279339	0.299041	0.491995	1.53398	1.79473	1.30417	-0.43836	-0.97971	-0.100164	1.6079	-0.407872	-1.13266	0.191689	-0.736885	0.427763	1.06605	-2.17868	-0.0828201	1.18258	-0.379766	-0.266578	0.00684204	-0.112243	-0.505351	-1.66846	-0.308349	1.38373	-0.000835557	-0.80272	0.119358	-1.0071	0.68727	-0.0119499	0.690978	1.51763	-1.34462	0.0221922	0.539652	-0.770007	-0.547247	-3.39475	0.527492	1.10809	-0.352585	-0.91159	0.718787	-0.616752	-0.0874635	-0.298368	0.630975	-1.84432	0.980977	-1.58606	-0.593697	0.393475	0.886692	1.23832	0.0915799	-0.176869	0.84567	0.748222	1.26202	-0.515403	0.801947	0.81519	-0.80145	0.86205	-0.299592	-0.13482	-0.860864	0.544305	1.3913	1.21362	0.0246148	0.415257	-0.0774558	0.240341	1.26562	0.994052	0.571548	0.51241	-0.669953	-0.410562	-0.621472	-1.31323	0.000768401	-1.229466e+002	-1.290507e+003	-1.413454e+003
47450	-0.590691	-0.683101	-1.22867	-1.83824	-1.10106	0.421846	1.6587	0.419849	0.459152	0.687951	1.43452	1.82037	1.29214	-0.325714	-0.781697	-0.944997	1.32529	-0.327575	-0.227802	-0.0435961	-0.620621	0.471275	0.706847	-0.895803	0.152391	0.423512	0.790836	-0.11058	0.113728	0.153827	-1.0288	-2.10113	-0.428389	1.07417	1.42105	0.0415826	-0.93557	-0.899388	0.523881	0.499331	1.11433	1.9289	-1.1971	-0.242288	1.59598	-0.679433	0.662746	-2.31093	0.295544	0.924324	-0.196499	-0.433349	0.2408	-0.0302863	0.00941854	-1.39402	1.62875	-1.82928	1.04209	-1.98198	0.121064	1.61742	0.309233	0.970096	0.362159	-1.18802	0.557527	0.430862	1.32368	-0.326278	1.09932	-0.00671508	-1.26774	0.676979	-0.226846	0.771746	0.809932	0.119744	1.161	-0.176332	0.581054	-0.0287232	0.0516938	0.389003	-0.308208	1.43365	0.138572	-0.0846755	-0.894898	-0.12066	-0.0829269	-1.3588	-0.0108648	-1.228273e+002	-1.279552e+003	-1.402379e+003
47500	-0.651772	-0.97171	-1.00126	-1.76296	-0.976633	0.460061	1.74814	0.305117	0.3751	0.682229	1.54713	1.77564	1.30071	-0.405156	-0.855836	-0.135812	0.855712	-0.625649	-0.559597	0.117514	-0.131437	0.652538	0.615451	-0.712269	0.778575	-1.58524	0.220304	-0.0373984	0.608661	-0.53013	-1.6896	-2.35234	-0.0700277	1.10114	-0.238756	0.996359	0.19427	-1.13892	0.64695	0.64481	1.40127	2.23994	-1.09436	0.197553	0.264383	0.295309	0.495798	-2.26022	0.40507	0.763217	-0.0463279	-0.642162	0.127985	-0.325619	0.279103	-1.36119	1.33259	-1.51707	1.14977	-1.97307	-0.904596	0.737393	0.271014	1.11613	0.122008	-1.13939	0.328289	0.30885	1.33807	-0.260375	2.26009	0.458574	-1.08208	0.666781	0.200639	0.0991034	-0.143772	0.245387	0.960593	0.797876	0.763985	-0.206795	-0.588694	0.143997	0.171272	0.253984	0.00982583	-0.263369	-0.827769	0.120277	-0.366682	-0.908365	-0.232469	-1.222575e+002	-1.274684e+003	-1.396942e+003
47550	-0.652227	-1.081	-1.21759	-1.66807	-1.14837	0.447021	1.51558	0.0200494	0.526353	0.535314	1.53522	1.77526	1.29966	-0.239766	-0.780679	-0.572412	0.817645	0.258736	-0.4386	0.257558	0.340285	0.692718	1.0598	-0.536786	0.560117	0.621451	-0.388211	0.130482	0.0742018	0.0125596	0.198321	-0.35167	0.0210302	1.29296	-0.632767	-2.21849	0.232407	-1.1837	0.902471	0.433237	-0.981103	1.28839	-1.22351	-0.00300954	1.25192	-0.774683	1.13608	-2.67238	0.341159	1.1037	-0.175129	-0.635464	0.493709	-0.185654	0.387695	-0.96824	1.02596	-2.22146	1.0923	-1.97666	1.11354	-0.21076	0.478288	0.545369	0.72005	-0.758725	0.385376	0.518082	1.43866	0.763179	1.7727	-0.133757	-0.739089	0.925958	0.191334	-1.03698	-0.205084	0.404747	1.21687	0.739216	0.672208	0.233104	-0.594735	0.371891	1.44853	0.0250357	0.456604	-0.097739	-0.42866	-0.163681	-1.89515	-0.924856	-0.0577425	-1.218382e+002	-1.287421e+003	-1.409259e+003
47600	-0.66405	-0.664954	-1.12382	-1.7476	-1.33827	0.387255	1.63495	0.0402042	0.523932	0.580968	1.50414	1.8786	1.24598	-0.76283	-0.799192	1.11714	0.0227499	0.0374802	-0.720418	0.0563727	1.0151	-0.151096	1.2507	-1.52872	1.14209	-0.421485	-0.372763	-0.064674	0.137203	-0.201193	-1.11572	-1.84107	0.228355	1.70448	1.58522	-3.42149	0.411697	-0.498153	0.977017	1.00226	-0.294862	1.26345	-1.05805	0.0426915	0.494516	-1.17561	1.26779	-2.09105	1.02474	-0.173121	0.419302	-0.548133	0.555238	-0.420528	0.385295	-0.628729	1.02756	-1.67583	1.13459	-1.67572	0.925917	1.42154	0.8993	1.30235	-0.355381	0.0623883	0.068406	0.97699	1.48719	-0.356649	-1.04613	0.249113	0.0907139	0.811931	1.25806	1.59957	-0.261362	0.661927	1.46326	0.492704	0.403199	-0.0588405	0.364937	0.159736	0.344336	0.378383	0.825781	0.0769174	-0.946936	-0.0927554	0.0493917	-0.82487	0.391433	-1.273920e+002	-1.279204e+003	-1.406596e+003
47650	-0.634025	-0.994488	-0.929834	-1.688	-1.29445	0.33814	1.33395	0.0860144	0.512601	0.578054	1.5468	1.86551	1.28431	-0.580322	-1.18842	-0.617441	0.925923	-0.0265952	-0.539763	0.00852603	-0.258234	0.0252344	1.32031	-1.20822	0.32787	0.847503	-0.886873	-0.0196744	0.346422	-0.759374	0.964078	-1.88537	0.0575458	1.2277	0.102898	-1.27847	-0.0353838	-0.810261	1.06403	0.398078	0.240578	1.00958	-0.840682	-0.0737443	0.557236	-0.82973	0.516765	-1.99562	0.288648	1.30291	-1.42519	-0.0103611	0.931825	-0.72673	-0.0476901	1.6935	1.08417	-1.74259	0.839995	-1.77334	-0.377681	-0.227981	0.728617	0.961476	0.587817	-1.46239	0.0841648	1.09668	1.66684	1.75325	0.119396	0.486643	-0.509999	0.58927	0.720993	1.08065	-0.0938837	0.43403	1.71197	0.865642	-2.14385	0.142428	0.192999	0.382678	0.272363	-0.665773	0.617072	0.301806	-1.01772	-0.238614	0.0952173	-0.775392	0.185862	-1.220903e+002	-1.280121e+003	-1.402211e+003
