"","M_lnAUC_dose","SD_lnAUC_dose","GM_AUC_dose","GSD_AUC_dose"
"70",-0.508167379616945,1.0872866409595,0.601597068247648,2.96621473799813
"71",0.518177620383054,0.414360621036797,1.67896514816269,1.51340279337351
"72",0.711779620383054,0.722959196062959,2.03761421373578,2.06052168536467
"73",0.187775620383055,0.742968467513932,1.20656275688519,2.10216647460628
"74",0.520993620383055,0.623407666807202,1.68369977724893,1.86527345461741
"75",-0.734034579616946,1.14486688876917,0.479968606849001,3.14202309044094
"76",-0.399133379616946,0.775822810616574,0.670901210838963,2.17237884839573
"77",0.647665620383054,0.51210029345139,1.91107444469371,1.66879247070348
"78",0.750496620383054,0.484489295826028,2.11805162307484,1.62334574765955
"79",-0.299659379616946,1.03004997279938,0.741070601448397,2.80120581529766
"80",0.0502546203830545,0.362272897629674,1.05153880550593,1.43659093073132
"81",-0.702433979616945,0.894343688706976,0.495378095040637,2.4457301023188
"82",0.188568620383054,0.558357821233839,1.20751994062459,1.74779994236198
"83",0.312724620383054,0.382379310277112,1.36714499531974,1.46576796055296
"84",0.493890620383055,0.287092643466112,1.63867931287536,1.33254765959129
"85",0.425015620383054,0.520323109885579,1.52961431263826,1.68257121727162
"86",0.289613620383055,0.419353998211535,1.33591121942883,1.52097868323457
"87",0.110320620383055,0.976622687840601,1.11663602934281,2.65547272008316
"88",0.778218620383055,0.638752550249312,2.17758969446268,1.89411658967773
"89",0.428363620383055,0.841422250286383,1.53474404373519,2.31966377425703
"90",0.140853620383054,0.46181433616552,1.15125611522101,1.58695063653166
"91",0.273675620383054,0.309763649838066,1.31478824255235,1.36310290646408
"92",0.688214620383055,0.660458149082892,1.99015916984209,1.93567896082366
"93",0.145546620383054,0.537104746913486,1.15667165780097,1.71104577329013
"94",0.332001620383055,0.563185573986053,1.39375510692784,1.75625828931959
"95",0.412647620383054,0.480339904618594,1.51081255257457,1.61662380671347
"96",0.0673936203830545,0.678965242988181,1.06971645751791,1.97183630477938
"97",0.873022620383055,0.433609626720856,2.39413649360491,1.54281647621835
"98",0.316292620383055,0.584181250706491,1.37203168132666,1.79352193951086
"99",0.284513620383055,0.596989279505085,1.32911541623777,1.81664115993384
"100",0.233526620383054,0.549523226369914,1.26304645022371,1.73242684549846
"101",0.271830620383054,0.611945014511925,1.31236469465526,1.84401454806954
"102",0.380161620383054,0.852368106508567,1.46252094352901,2.34519395033139
"103",-0.295485379616945,1.01543608425641,0.744170294698347,2.7605669747231
"104",0.292344620383054,0.521424577695567,1.3395645793614,1.68442553635437
"105",-1.56316837961695,1.0977331556116,0.209471333982002,2.99736375980321
"106",0.857699620383054,0.415560642414558,2.35773077484624,1.51521999920357
"107",0.488122620383055,0.273687098513321,1.62925461754983,1.31480333394968
"108",0.247429620383055,0.734094735172512,1.28072922197968,2.0835949332819
"109",0.959472620383055,0.908632724099787,2.61031948106815,2.48092810014875
"110",0.409938620383055,0.547272902307432,1.50672530005277,1.7285327068618
"111",0.512068620383055,0.524286534487583,1.66873961576256,1.68925319443801
"112",0.312808620383054,0.515307501620149,1.36725984032276,1.67415322748381
"113",0.463631620383055,0.521342974316332,1.58983719893517,1.68428808714677
"114",0.682308620383054,0.481489195500792,1.97843993076272,1.61848284579817
"115",0.230389620383055,0.283143113108901,1.25909048169015,1.32729510155381
"116",0.744910620383054,0.562616658794423,2.10625317046578,1.7552594114637
"117",0.737090620383055,0.774863465295661,2.0898465043461,2.17029578625999
"118",0.564303620383054,0.607415240997458,1.75822296566716,1.83568046980337
"119",0.415921620383054,0.701908614183499,1.51576705897303,2.01759985464197
"120",0.640880620383054,0.365591404194628,1.89815169459236,1.44136618614204
"121",-0.563448379616945,1.04213295149179,0.569242710471023,2.83525803731711
"122",-0.841481379616945,0.906248038883947,0.431071469716689,2.47501891615894
"123",-0.528898379616946,1.04446581606341,0.589253746197628,2.84188003144828
"124",-0.621623379616945,0.985973684162006,0.537071858015216,2.68042049721813
"125",-0.0379883796169455,0.834880465763812,0.962724128049344,2.30453856056563
"126",0.347192620383055,0.513379206066042,1.4150892741584,1.67092807578055
"127",0.322510620383055,0.693461261145134,1.38058955317161,2.00062825982732
"128",0.578030620383055,0.405029267140043,1.78252450433272,1.49934638099513
"129",0.419834620383055,0.615898185607004,1.52170987501155,1.85131868081094
"130",0.441724620383055,0.602538456243251,1.55538735947787,1.82675004485413
"131",0.413621620383055,0.595331084336271,1.51228480086931,1.81363131048753
"132",0.654754620383054,0.45591586741854,1.92467018459567,1.57761761014081
"133",-0.793514679616945,0.783207887670317,0.452252476116135,2.18848141976093
"134",0.723942620383054,0.524746147332212,2.0625490492182,1.69002977535362
"135",0.422967620383055,0.465794789228046,1.52648486817093,1.59328000757822
"136",0.534018620383054,0.470311011919772,1.70577340931015,1.60049188787349
"137",0.547081620383055,0.52051374408463,1.72820210141971,1.68289200346341
"138",-0.0141243796169455,0.505165201870636,0.985974901455326,1.65725928018063
"139",-0.819887479616946,1.09339681708152,0.440481214832695,2.98439431611503
"140",0.263625620383054,0.420494605344706,1.30164079728737,1.52271451213129
"141",0.623142620383055,0.735639188964264,1.86477913606978,2.08681543569549
"142",0.135402620383055,0.53168330141636,1.14499769096882,1.70179453209652
"143",0.0547106203830545,0.584829360665998,1.05623491759052,1.79468471570516
"144",0.0797726203830545,0.557232604997231,1.08304077827812,1.74583439552848
"145",0.473407620383055,0.711510790840167,1.60545566607122,2.03706651646002
"146",0.315837620383055,0.307726204313185,1.37140754891255,1.36032848587253
"147",0.735166620383054,0.672659276336839,2.08582950526402,1.959441093768
"148",0.224148620383054,0.523163920683566,1.25125696790002,1.68735787953584
"149",0.269536620383054,0.462520352179231,1.30935758052436,1.58807144470172
"150",0.284293620383055,0.531041711086803,1.32882304300844,1.70070302736872
"151",-0.148771379616946,1.02807082125114,0.861766109677687,2.79566728707263
"152",0.348038620383055,0.494526608150664,1.4162869462282,1.63972182435052
"153",0.567152620383054,0.672107104864991,1.76323928525055,1.95835944495055
"154",0.343335620383054,0.696760205156695,1.40964178706012,2.00723911887586
"155",0.732285620383055,0.602016174430555,2.07982887851271,1.82579621563487
"156",-0.329385379616945,1.27556225256512,0.719365734429852,3.580714109919
"157",0.308299620383055,0.600322445128449,1.36110874377146,1.82270642845496
"158",0.294297620383055,0.621257022373188,1.34218330533845,1.86126622525164
"159",0.248844620383055,0.616214829928654,1.28254273658778,1.85190498317854
"160",0.739358620383055,0.369500186301712,2.09459165518499,1.4470111978733
"161",0.296285620383054,0.527931139547574,1.34485421975874,1.69542108811891
"162",0.767706620383054,0.730786696137799,2.15481876528424,2.07671370786638
"163",-1.21300737961695,1.37006928032855,0.297301834156725,3.93562334730422
"164",0.219599620383054,0.634506314340527,1.24557792672542,1.88609077560829
"165",0.0647336203830545,0.425608042101555,1.06687479283048,1.5305207578504
"166",0.149537620383054,0.797180681329521,1.16129715843416,2.21927525601481
"167",0.387058620383054,0.499176395620827,1.47264281562888,1.64736393567181
"168",0.414477620383055,0.502332269688102,1.51357987086973,1.65257102092674
"169",0.584576620383054,0.364411449118987,1.79423118389761,1.43966644180303
"170",0.436455620383055,0.485493092207294,1.54721357622305,1.62497607436772
"171",0.822964620383055,0.591258735681766,2.27724099517984,1.80626058971925
"172",0.731810620383055,0.67860988174429,2.07884119438896,1.97113571506596
"173",0.380889620383055,0.639594339113473,1.46358604642631,1.89571170721224
"174",0.475056620383055,0.473254499064721,1.60810524644319,1.60520985540301
"175",-0.628173379616946,0.56420855021171,0.533565533095163,1.75805581905401
"176",-0.194411379616945,1.42496140840515,0.823319137880996,4.15769738748684
"177",0.708082620383055,0.389186993063746,2.03009506170432,1.47578048624783
"178",0.167129620383055,0.661268833562417,1.18190745467693,1.93724882195959
"179",0.156545620383055,0.554240248607948,1.16946411250289,1.74061804530221
"180",0.248548620383054,0.698113759544961,1.28216316011784,2.00995786576432
"181",0.601636620383055,0.581391266016269,1.82510335878794,1.78852501467129
"182",0.421583620383055,0.386807235035747,1.52437367439647,1.47227266133085
"183",0.134361620383055,0.72932827609246,1.14380636856342,2.07368719446675
"184",0.529404620383055,0.679410087686369,1.6979211000078,1.97271366083439
"185",0.565745620383055,0.507814735534525,1.76076015205539,1.66165606657792
"186",0.309779620383055,0.520481162050078,1.36312467613421,1.68283717231127
"187",0.453626620383055,0.847236185419981,1.57401018442341,2.33318942951416
"188",0.449812620383054,0.743982899247019,1.56801834328448,2.10430006099225
"189",0.199939620383055,0.33212027730929,1.22132901255588,1.39392049543681
"190",0.391875620383054,0.427846232009819,1.4797536487637,1.53395019039402
"191",0.364670620383055,0.52763303330345,1.44003961032978,1.69491574783241
"192",0.487557620383055,0.694254910309607,1.62833434869135,2.00221668701773
"193",0.785362620383055,0.634374748780246,2.19320209633898,1.88584264734158
"194",0.369524620383054,0.659885518953856,1.44704655469457,1.93457085002964
"195",0.300842620383055,0.362608607137834,1.35099670546216,1.43707328892769
"196",-0.993199379616945,0.998606193427619,0.370389775839221,2.7144957085533
"197",0.248502620383054,0.434756690415455,1.28210418196898,1.54458720035818
"198",0.204703620383054,0.609381954081346,1.22716130546275,1.83929427909934
"199",0.505955620383055,0.53766080008961,1.65856972642783,1.71199747029941
"200",0.153835620383055,0.353613865855116,1.16629915521211,1.42420514605582
"201",0.572921620383054,0.636374722309113,1.77344081069393,1.88961805681694
"202",0.232164620383055,0.796034148878677,1.2613273519302,2.21673224301847
"203",0.281899620383054,0.290342398442339,1.32564564550582,1.33688515706378
"204",0.773867620383054,0.421779973949689,2.16813558403411,1.52467301999214
"205",0.456036620383054,0.415214954308007,1.5778081236464,1.5146962961952
"206",0.194661620383055,0.297398243089968,1.21489981959282,1.34635136782716
"207",0.288649620383055,0.415486002404413,1.33462402154236,1.5151069073881
"208",0.657343620383054,0.649204341120729,1.92965961173004,1.91401731812254
"209",0.469835620383054,0.751294878420584,1.59973120840003,2.11974304981454
"210",0.161111620383054,0.382891556267568,1.1748160949181,1.46651898665233
"211",0.599547620383055,0.653414466604467,1.82129469740331,1.92209255816894
"212",0.667513620383055,0.425451112332545,1.94938438042116,1.53028059242645
"213",0.248315620383055,0.790037710372106,1.28186445090251,2.20347951872178
"214",-0.737005479616946,1.32929229994798,0.478544784179548,3.77836848959108
"215",0.914869620383055,0.676055241607518,2.49644974452417,1.96610659917895
"216",0.216035620383054,0.363408149143976,1.24114658833019,1.43822274884761
"217",0.758831620383055,0.46102783333981,2.13577936106926,1.58570298607638
"218",-0.0105093796169455,0.845192577282243,0.989545650965214,2.32842617338136
"219",0.750958620383055,0.330562008586891,2.11903038900222,1.39175008420841
"220",0.754053620383055,0.542916601559577,2.12559894765734,1.72101907623795
"221",0.397610620383055,0.731081206198737,1.48826441724122,2.07732541101898
"222",0.277170620383055,0.653957696798501,1.31939146690892,1.92313698053746
"223",-0.0185183796169455,0.422992820423704,0.981652032037662,1.52652333613635
"224",0.432322620383054,0.483252636492549,1.54083213883669,1.62133946279039
"225",0.404587620383055,0.370523945444825,1.49868434573199,1.44849334736991
"226",-0.952421379616946,0.845651717823005,0.385805709455383,2.3294954936991
"227",0.585113620383054,0.420705095289991,1.79519494479001,1.5230350619607
"228",0.383092620383055,0.802509818004739,1.46681388064053,2.23113364660159
"229",0.446068620383055,0.619674865455264,1.56215865878147,1.85832373836905
"230",0.603946620383054,0.412192715185506,1.82932422076542,1.51012543239101
"231",0.0586496203830545,0.478264692275104,1.06040363182354,1.61327244762859
"232",0.357808620383055,0.369173657199427,1.43019188471196,1.44653878373854
"233",0.674641620383054,0.714110140173069,1.96332923269541,2.04236845175639
"234",0.609613620383055,0.388250449731871,1.83972043096334,1.47439900088556
"235",0.530479620383055,0.622445921291159,1.69974734662199,1.86348039860624
"236",0.556714620383054,0.644020290674137,1.74493031434299,1.90412063041784
"237",0.559948620383055,0.462369233042165,1.75058255372437,1.58783147484787
"238",0.717074620383054,0.546866780649547,2.04843199580067,1.72783085482148
"239",-1.20566137961695,1.34402908176163,0.299493854865045,3.83446178379516
"240",0.504560620383054,0.582843780665969,1.65625763471838,1.79112476108425
"241",0.309929620383054,0.369402711373374,1.36332916017155,1.44687015743455
"242",0.315642620383055,0.444753484511465,1.3711401505127,1.5601055582412
"243",-0.806313179616945,0.478082866876654,0.446501205126843,1.61297914038915
"244",0.514098620383054,0.651802725838117,1.6721305978649,1.91899713841343
"245",0.247062620383054,0.592738122877211,1.28025928059473,1.80893472606114
"246",0.666664620383055,0.573076550908341,1.9477300554425,1.77371559209576
"247",0.798828620383055,0.677497898952462,2.22293550148212,1.96894506427916
"248",0.416232620383055,0.686200083259249,1.51623853583922,1.9861539559927
"249",0.155960620383054,0.400008723711121,1.16878017606798,1.49183771194574
"250",0.307590620383055,0.765580237130635,1.36014405969304,2.15024166281138
"251",0.245751620383055,0.477807264057381,1.2785819604015,1.61253466004346
"252",0.157268620383054,0.671770207111033,1.17030994078631,1.95769978917662
"253",0.292353620383055,0.706499653368634,1.33957663549687,2.02688403033439
"254",0.193336620383055,0.304509650336997,1.21329114331525,1.35595994546188
"255",0.315583620383055,0.56245704015329,1.37105925563024,1.75497926170076
"256",0.474050620383055,0.460232337729543,1.60648830602267,1.5844420679057
"257",0.673631620383055,0.632261155328239,1.96134727122941,1.88186095199553
"258",1.12343462038305,0.450641645223785,3.07539891218077,1.56931880842626
"259",-0.684453379616946,1.16180988715925,0.504365850892462,3.19571192316363
"260",0.484697620383055,0.70794704833695,1.62368396567167,2.02981985621853
"261",0.212965620383054,0.585669945020231,1.23734211116454,1.79619393382167
"262",0.885198620383054,0.760148505830275,2.42346569337012,2.13859379056222
"263",0.297301620383054,0.563930506503239,1.34622128599807,1.75756707064424
"264",-0.0766543796169455,0.993061712638746,0.926209915319105,2.69948688575974
"265",0.511497620383054,0.553075141955413,1.66778703742896,1.73859122060086
"266",-0.0150053796169455,1.31648760529068,0.985106640092434,3.73029606794794
"267",0.147849620383054,0.649931903172171,1.15933854236775,1.91541039120111
"268",0.478188620383054,0.922288589136828,1.61314972760894,2.51503970105994
"269",0.440412620383055,0.315613212968025,1.55334802935533,1.3710998294181
"270",0.0121946203830545,0.666748336120909,1.01226927793104,1.94789311792659
"271",0.679306620383054,0.594332572172349,1.97250956003075,1.81182128138157
"272",0.0297136203830545,0.869118557305619,1.03015947503025,2.38480785536264
"273",0.195289620383055,0.740868600000027,1.21566301629821,2.09775683496728
"274",-0.0243183796169455,0.687559148196721,0.97597492976324,1.98885510329624
"275",0.497458620383055,0.334885050166471,1.64453656378546,1.39777970144337
"276",0.192433620383055,0.448719924355939,1.21219603592824,1.56630591162435
"277",0.591507620383054,0.73365572248569,1.80671019629435,2.08268040943046
"278",-0.277147379616945,0.898834253745372,0.757942783561453,2.45673750864946
"279",0.382193620383055,0.57385330619593,1.46549580752447,1.77509387028374
"280",0.636763620383055,0.646172138179912,1.89035306855278,1.9082224192764
"281",0.341666620383055,0.519537390251173,1.4072910571473,1.68124970726609
"282",0.218282620383055,0.680921084359267,1.24393858034246,1.97569667770923
"283",0.173166620383055,0.666586096375404,1.18906421091364,1.94757711787744
"284",0.205783620383054,0.987735913357918,1.22848735561083,2.68514817687975
"285",0.391902620383054,0.376366433313334,1.47979360265159,1.45698092231299
"286",0.0351116203830545,0.541997593031556,1.03573531151991,1.7194381715737
"287",0.285546620383054,0.259659278659477,1.33048910184921,1.29648827018051
"288",0.466390620383054,0.684182983570916,1.59422961632053,1.98215172327526
"289",0.229111620383055,0.689496894088001,1.25748239184284,1.99271273544936
"290",0.379833620383054,0.527759867062663,1.46204131532286,1.69513073400172
"291",0.436566620383054,0.651867325774962,1.54738532646197,1.91912110951159
"292",0.418350620383054,0.468156483749825,1.51945333232583,1.59704729508388
"293",0.326164620383055,0.724718062480162,1.38564345525482,2.06414905685478
"294",-0.391953379616945,0.61301851681658,0.67573561627957,1.84599516484484
"295",0.351176620383054,0.457308847612858,1.42073823508501,1.57981673153662
"296",0.360334620383055,0.79567399093473,1.43380911605256,2.2159340130446
"297",0.323302620383054,0.47065525984525,1.38168341320912,1.60104294873097
"298",0.289403620383054,0.553104870639375,1.33563070752753,1.73864290739808
"299",0.600887620383054,0.609836380831777,1.82373686818683,1.84013029356096
"300",0.637630620383055,0.695622147337188,1.8919927153474,2.0049560640716
"301",-0.355674379616945,0.86074197289664,0.700700745537281,2.36491474553992
"302",0.551829620383055,0.419904605982121,1.73642711572951,1.5218163765155
"303",0.585909620383054,0.446363312140458,1.79662448884911,1.56261908190009
"304",0.459130620383055,0.783641086312478,1.58269742182488,2.1894296723164
"305",0.519554620383055,0.785148726071692,1.68127867566984,2.19273303305367
"306",0.808823620383054,0.526373422092149,2.24526514833553,1.6927821569838
"307",0.623536620383055,0.624593930406788,1.86551400380883,1.86748747356531
"308",-0.412100379616946,1.58881507388651,0.662257795531699,4.89794178936222
"309",0.376718620383055,0.505190790494047,1.45749414252411,1.65730168770682
"310",0.285966620383055,0.953310511091218,1.33104802463756,2.59428386449161
"311",0.267607620383055,0.800271902838029,1.3068342642725,2.22614614166294
"312",0.931407620383055,0.582420563244465,2.53807931650796,1.7903668862655
"313",0.609009620383055,0.438153166809279,1.83860957533521,1.54984227363667
"314",0.784105620383055,0.59412042616712,2.1904469732615,1.811436951503
"315",-1.13160037961695,1.35776169007267,0.322516694041284,3.88748216639636
"316",0.779844620383055,0.67779007813998,2.1811333355053,1.96952043309962
"317",0.786791620383055,0.382749691252651,2.19633842250598,1.46631095367106
"318",0.167647620383054,0.699980375228477,1.1825198413329,2.01371318842147
"319",0.357279620383054,0.629276277230439,1.42943551328282,1.87625220133957
"320",0.255249620383054,0.628758453325281,1.2907837866049,1.87528088460483
"321",-0.269169379616945,0.457592830456291,0.764013836317074,1.58026543609332
"322",0.572996620383055,0.462639988250043,1.77357382374266,1.58826144669485
"323",0.0629016203830545,0.482515911775975,1.06492206745261,1.62014542182794
"324",-0.623367379616945,1.01719217703293,0.536136020981929,2.76541904554284
"325",0.832979620383055,0.594930428527572,2.30016214984579,1.81290481411536
"326",0.695048620383054,0.526804830338523,2.00380649741224,1.69351259471274
"327",0.452567620383055,0.593968317668544,1.57234418993789,1.81116143750258
"328",-0.912394179616945,0.785734732807453,0.401561661474749,2.19401836595086
"329",-0.143009379616945,1.24450235135816,0.866745939112464,3.47120692802282
"330",0.506300620383055,0.692166517604687,1.65914203170043,1.99803963547503
"331",0.517045620383054,0.526687028798887,1.67706563494229,1.69331310807184
"332",0.409878620383055,0.428432655676478,1.50663489924682,1.53484999889786
"333",0.390005620383054,0.56124430201562,1.4769890951038,1.75285222145139
"334",-0.326102379616945,1.12996522216394,0.72173129307582,3.09554884176252
"335",-0.573944379616945,0.67665249557657,0.563299185167155,1.96728121488592
"336",-0.0582193796169455,0.829325280046979,0.943442952578856,2.29177191424736
"337",0.532000620383055,0.574571742215887,1.70233462946601,1.77636961987631
"338",0.247816620383055,0.66647189020393,1.28122496010773,1.94735470525185
"339",0.608901620383055,0.621268320816377,1.83841101622346,1.86128725478114
"340",0.516283620383054,0.519003531225945,1.67578819769387,1.68035239647625
"341",-0.481184379616945,1.16274442681141,0.618050951199064,3.19869983861797
"342",0.281730620383055,0.805869399345204,1.32542163032155,2.23864192684587
"343",0.533086620383055,0.823540253700449,1.70418436910043,2.27855222832694
"344",0.562986620383055,0.447366680301517,1.7559089101614,1.56418775097943
"345",0.481562620383055,0.61829417724656,1.61860168707347,1.85575974314183
"346",0.178450620383054,0.594343910749492,1.19536385520682,1.81184182497341
"347",0.523743620383055,0.489506962178272,1.68833632396611,1.63151162468617
"348",-0.194479379616946,0.680910896030457,0.82326315408309,1.97567654876439
"349",0.241628620383054,0.597400487957618,1.27332121944857,1.81738833174518
"350",0.439141620383054,0.692829832524553,1.55137497814967,1.99936540462834
"351",0.356661620383054,0.485826515547474,1.42855239504726,1.6255179696534
"352",0.0952756203830545,0.384877681479454,1.09996198529349,1.46943457138518
"353",0.540056620383054,0.454510548710368,1.71610402590142,1.57540211170425
"354",0.527557620383054,0.408027095730173,1.6947879341055,1.50384790847522
"355",0.205216620383055,0.596007828473754,1.22779100071547,1.81485909024398
"356",0.347711620383054,0.544982505240306,1.4158238961096,1.72457821103114
"357",0.923473620383054,0.562215252657734,2.5180218683229,1.75455498095528
"358",0.0720536203830545,0.339524337226361,1.07471296903994,1.40427946820891
"359",-1.74622137961695,1.37230419617372,0.174431811348985,3.94442897053193
"360",-1.65057837961695,1.4099669648967,0.191938862984533,4.09582009599624
"361",0.509564620383055,0.637373259848576,1.6645663189129,1.89150585374311
"362",0.0870636203830546,0.354225278143552,1.09096608519069,1.42507618883937
"363",-0.155230379616946,0.555755209323313,0.856217899608352,1.7432570117218
"364",0.451008620383054,0.484183040575566,1.56989481512953,1.62284866562189
"365",0.0560116203830544,0.889196218893114,1.05760997349822,2.43317312649752
"366",0.605801620383054,0.376014770668653,1.83272076651715,1.45646864662799
"367",0.339262620383054,0.693984284059084,1.40391199270873,2.00167490793612
"368",0.392263620383054,0.731616316292222,1.48032790457784,2.07843730628053
"369",0.163569620383055,0.362760007201731,1.17770734476979,1.43729087838657
"370",0.433568620383054,0.227909210318078,1.54275321226188,1.25597129102183
"371",-0.347380379616945,0.98291519025041,0.706536525044605,2.67223497151801
"372",-0.382843379616945,0.95337460031721,0.681919693446301,2.59445013546452
"373",0.370648620383055,0.542081954043851,1.44867394944656,1.71958323123704
"374",0.425903620383055,0.564874141490828,1.53097321341053,1.75922635518148
"375",0.486422620383055,0.597963226314963,1.6264872376394,1.81841133368386
"376",0.469027620383055,0.478331744103399,1.59843914764648,1.61338062412241
"377",0.380271620383055,0.740884714574407,1.46268182968137,2.0977906396982
"378",-0.117485379616945,1.12456842442601,0.889153511416349,3.07888778937889
"379",0.271430620383054,0.396681804624311,1.31183985375257,1.4868827355605
"380",0.0905686203830545,0.82477155548673,1.09479663042829,2.28135954172613
"381",-0.0688183796169455,0.386272860141636,0.933496206621625,1.47148612595444
"382",0.0476586203830546,0.321393020944279,1.04881255097629,1.37904746893855
"383",0.449879620383054,0.341560955980042,1.56812340403298,1.40714236443378
"384",0.691365620383054,0.910976452198958,1.99644005171886,2.48674954032075
"385",-0.244296379616946,0.678817379386385,0.783255458905659,1.97154476351591
"386",0.119247620383055,0.767559458967186,1.126648864974,2.15450168243555
"387",-0.678325179616945,0.961745463438742,0.507466195763883,2.61625907489921
"388",-0.117684379616946,0.717933775737707,0.888976587472093,2.05019267335798
"389",0.447153620383055,0.365758253848085,1.56385452076501,1.44160669765477
"390",0.744441620383055,0.749927044286309,2.1052655693394,2.11684557499935
"391",-0.243762379616945,0.690989784517832,0.783673829015593,1.99568985892816
"392",0.298538620383054,0.89263414669449,1.34788759212671,2.44155259578656
"393",0.540895620383055,0.522130071246619,1.71754444134893,1.6856143069932
"394",-0.166071379616946,0.854464437250024,0.846985774511488,2.35011540920459
